TransactionID,OrderDate,DeliveryDate,CustomerName,ProductID,Category,Region,Quantity,UnitPrice,DiscountPct,TaxRate,PaymentMethod,OrderStatus,ShippingCity,ShippingCost,IsReturned,ReturnReason,FeedbackScore,LoyaltyPoints,PromoCode,SourceChannel,DeviceType,SessionDurationMin,WarehouseID,SalesRep,TotalAmount
265,2025-11-27 06:50:38,2026-01-18 21:52:33,Loren,560,Sports,Luzon,17,38.14,0.1,0.12,Cash,Refunded,Manila,49.3,No,Defective,3,278,WELCOME10,Paid Search,Tablet,32.2,WH-02,Team C,653.57
327,2025-11-27 15:36:50,2026-01-09 15:44:31,Robinhood,452,Home,Visayas,1,476.74,0.12,0.12,Cash,Completed,Manila,23.11,No,Changed Mind,5,88,FLASH50,Paid Search,Desktop,20.7,WH-03,Team C,469.87
332,2025-11-03 01:28:56,2025-08-06 16:26:01,Sherwin,737,Home,Mindanao,14,353.99,0.08,0.12,Cash,Cancelled,Manila,32.41,No,,4,304,WELCOME10,Social Media,Desktop,18.5,WH-01,Team B,5106.52
343,2025-11-21 13:52:41,2025-02-24 06:47:10,Jinggoy,974,Sports,Luzon,8,11.36,0.26,0.12,Credit Card,Pending,Davao,23.48,No,,2,58,FLASH50,Paid Search,Tablet,16.4,WH-01,Team B,75.32
350,2025-11-01 03:43:41,2026-02-12 20:11:02,Robinhood,374,Apparel,Luzon,8,411.22,0.07,0.12,Credit Card,Completed,Makati,46.77,No,Defective,5,427,FLASH50,Social Media,Desktop,42.4,WH-01,Team A,3426.61
358,2025-11-22 13:49:12,2026-02-21 00:41:54,Raffy,536,Beauty,Mindanao,3,176.07,0.22,0.12,Cash,Completed,Quezon City,29.11,No,Defective,4,18,SUMMER20,Direct,Desktop,40.1,WH-03,Team A,461.44
367,2025-11-09 09:12:25,2026-02-12 16:59:55,Risa,423,Home,Luzon,16,138.15,0.08,0.12,Bank Transfer,Completed,Makati,34.26,No,Defective,5,421,SUMMER20,Direct,Tablet,31.6,WH-03,Team C,2277.6
380,2025-11-24 12:27:06,2025-04-27 11:48:26,Raffy,201,Home,NCR,9,50.45,0.09,0.12,E-Wallet,Completed,Quezon City,47.16,No,Wrong Item,4,449,FLASH50,Direct,Mobile,37.0,WH-03,Team A,462.77
417,2025-11-15 12:55:57,2025-04-01 18:14:28,Grace,662,Beauty,NCR,4,122.73,0.26,0.12,Bank Transfer,Cancelled,Davao,19.76,No,,4,88,FLASH50,Direct,Tablet,19.8,WH-02,Team C,406.87
423,2025-11-16 13:00:58,2025-06-09 00:40:28,Francis,351,Sports,Mindanao,1,274.58,0.08,0.12,Bank Transfer,Completed,Davao,10.54,No,Wrong Item,5,177,WELCOME10,Organic,Desktop,35.1,WH-01,Team A,282.93
430,2025-11-26 03:09:08,2026-02-15 03:12:37,Pia,216,Beauty,Mindanao,17,399.53,0.16,0.12,E-Wallet,Completed,Quezon City,9.49,No,Wrong Item,3,412,NONE,Organic,Tablet,24.8,WH-02,Team A,6389.92
437,2025-11-15 08:15:16,2025-12-30 12:08:48,Raffy,868,Electronics,NCR,5,386.41,0.05,0.12,E-Wallet,Completed,Cebu,34.61,No,Defective,1,142,WELCOME10,Organic,Tablet,35.1,WH-02,Team B,2055.7
444,2025-11-12 01:12:58,2026-01-10 14:22:08,Francis,544,Apparel,Mindanao,14,190.13,0.05,0.12,E-Wallet,Completed,Davao,49.03,No,Wrong Item,3,93,FLASH50,Direct,Tablet,13.1,WH-01,Team B,2832.18
449,2025-11-18 09:04:50,2025-09-26 10:22:02,Sherwin,712,Beauty,Visayas,18,300.27,0.27,0.12,Credit Card,Completed,Makati,13.56,No,Defective,2,287,WELCOME10,Paid Search,Mobile,17.7,WH-01,Team C,4419.01
452,2025-11-03 09:51:29,2025-03-08 05:30:32,Mark,548,Sports,Visayas,9,445.55,0.03,0.12,Credit Card,Pending,Manila,24.84,No,,5,290,WELCOME10,Social Media,Desktop,29.4,WH-01,Team C,4356.41
462,2025-11-02 18:16:13,2025-06-14 06:06:50,Francis,292,Sports,Mindanao,10,246.57,0.19,0.12,Credit Card,Completed,Quezon City,16.44,No,Wrong Item,2,22,NONE,Direct,Mobile,21.0,WH-01,Team A,2236.88
471,2025-11-19 14:27:27,2025-04-25 17:48:06,Raffy,280,Electronics,Luzon,19,495.7,0.18,0.12,Cash,Completed,Quezon City,14.06,No,Changed Mind,3,443,NONE,Paid Search,Mobile,6.9,WH-02,Team A,8649.77
477,2025-11-11 20:14:35,2025-10-01 15:43:48,Sherwin,319,Electronics,Mindanao,2,81.88,0.28,0.12,Cash,Completed,Cebu,31.86,No,Wrong Item,4,233,NONE,Organic,Tablet,17.9,WH-02,Team C,132.06
489,2025-11-05 17:58:07,2025-03-28 01:22:07,Sherwin,861,Sports,Luzon,6,63.33,0.14,0.12,E-Wallet,Pending,Makati,17.86,No,,2,199,WELCOME10,Social Media,Desktop,11.8,WH-01,Team B,366.0
492,2025-11-11 23:58:52,2025-07-24 04:10:33,Pia,757,Sports,NCR,5,244.5,0.26,0.12,Cash,Completed,Cebu,32.94,No,Changed Mind,5,239,NONE,Paid Search,Mobile,28.9,WH-02,Team B,1013.21
504,2025-11-02 13:48:35,2025-12-17 15:14:40,Raffy,153,Home,Mindanao,3,274.35,0.25,0.12,E-Wallet,Refunded,Davao,25.99,No,Changed Mind,1,170,SUMMER20,Organic,Desktop,35.2,WH-01,Team C,691.36
506,2025-11-11 23:00:34,2025-08-16 19:01:30,Raffy,180,Beauty,Visayas,2,72.3,0.01,0.12,Bank Transfer,Completed,Makati,5.16,No,,5,105,NONE,Organic,Tablet,2.1,WH-02,Team A,160.33
509,2025-11-17 02:45:35,2025-10-24 06:26:41,Mark,995,Apparel,Luzon,18,223.01,0.26,0.12,E-Wallet,Completed,Cebu,9.84,No,Defective,5,140,SUMMER20,Social Media,Tablet,26.5,WH-03,Team B,3326.95
566,2025-11-08 11:44:39,2026-02-11 09:55:25,Bong,736,Sports,Visayas,4,60.96,0.22,0.12,Bank Transfer,Completed,Cebu,38.92,No,,2,349,FLASH50,Social Media,Mobile,22.2,WH-03,Team A,213.02
572,2025-11-23 18:35:10,2026-03-01 00:39:01,Mark,416,Apparel,Visayas,17,347.33,0.1,0.12,E-Wallet,Cancelled,Makati,45.56,No,Defective,3,312,FLASH50,Direct,Mobile,24.9,WH-03,Team A,5951.85
588,2025-11-03 22:19:19,2025-06-30 14:28:16,Mark,420,Beauty,Visayas,14,203.63,0.29,0.12,E-Wallet,Cancelled,Cebu,17.13,No,Wrong Item,5,426,NONE,Social Media,Mobile,42.5,WH-01,Team C,2266.97
589,2025-11-12 16:01:48,2025-11-13 15:14:26,Imee,985,Beauty,Mindanao,11,136.86,0.29,0.12,E-Wallet,Completed,Manila,17.57,No,Wrong Item,4,495,SUMMER20,Organic,Tablet,9.9,WH-01,Team C,1197.14
592,2025-11-19 17:55:58,2025-01-11 13:52:59,Pia,949,Beauty,Visayas,17,232.81,0.28,0.12,Credit Card,Completed,Manila,7.33,No,,1,389,SUMMER20,Social Media,Tablet,7.6,WH-01,Team B,3191.55
611,2025-11-01 14:16:26,2025-01-14 16:51:11,Mark,839,Beauty,Mindanao,5,191.81,0.2,0.12,Credit Card,Refunded,Makati,35.14,No,Changed Mind,2,169,NONE,Paid Search,Mobile,20.1,WH-03,Team A,859.31
615,2025-11-18 19:45:35,2025-02-07 19:40:58,Robinhood,401,Apparel,Luzon,3,29.44,0.04,0.12,E-Wallet,Completed,Quezon City,34.49,No,,4,146,NONE,Social Media,Desktop,5.5,WH-02,Team C,94.96
627,2025-11-06 16:27:49,2025-09-27 06:10:22,Loren,390,Sports,Luzon,11,393.37,0.05,0.12,Bank Transfer,Completed,Manila,6.3,No,Defective,5,46,WELCOME10,Social Media,Mobile,17.6,WH-03,Team B,4604.0
633,2025-11-06 22:18:50,2025-04-10 22:24:15,Risa,253,Beauty,Mindanao,7,121.97,0.23,0.12,E-Wallet,Refunded,Cebu,24.41,No,,5,298,NONE,Social Media,Desktop,9.9,WH-03,Team A,736.31
635,2025-11-26 07:10:56,2025-10-16 07:16:39,Imee,926,Home,Visayas,3,84.86,0.14,0.12,Bank Transfer,Pending,Cebu,31.13,No,,3,352,SUMMER20,Organic,Tablet,30.7,WH-01,Team A,245.21
647,2025-11-15 19:21:46,2025-09-08 00:08:58,Bong,390,Home,Visayas,12,367.3,0.22,0.12,Bank Transfer,Completed,Quezon City,25.92,No,,2,261,WELCOME10,Paid Search,Tablet,18.5,WH-01,Team B,3850.48
658,2025-11-08 16:29:43,2025-12-25 11:59:57,Robinhood,771,Home,Mindanao,1,456.4,0.28,0.12,E-Wallet,Refunded,Manila,10.04,No,,5,94,SUMMER20,Social Media,Tablet,2.7,WH-01,Team C,368.04
674,2025-11-10 08:57:04,2025-10-28 19:06:12,Risa,771,Electronics,Mindanao,5,299.19,0.01,0.12,Bank Transfer,Cancelled,Davao,47.16,No,Changed Mind,4,435,FLASH50,Social Media,Mobile,42.2,WH-02,Team B,1658.71
686,2025-11-24 10:10:58,2025-11-13 23:00:24,Jinggoy,738,Beauty,NCR,4,188.75,0.18,0.12,Cash,Completed,Manila,19.68,No,Changed Mind,1,262,SUMMER20,Social Media,Desktop,38.0,WH-03,Team A,693.39
688,2025-11-10 12:27:33,2025-08-20 07:15:44,Mark,204,Home,Visayas,10,131.07,0.3,0.12,Cash,Completed,Manila,40.33,No,,4,321,FLASH50,Paid Search,Mobile,28.8,WH-02,Team A,1027.59
691,2025-11-27 11:06:10,2025-12-18 09:14:40,Grace,769,Apparel,Visayas,19,96.46,0.12,0.12,Bank Transfer,Completed,Manila,48.44,No,Defective,4,221,NONE,Paid Search,Desktop,31.7,WH-02,Team C,1806.35
714,2025-11-02 10:42:38,2026-01-11 18:24:42,Grace,720,Apparel,Visayas,17,18.05,0.26,0.12,Bank Transfer,Refunded,Manila,47.14,No,,2,265,NONE,Organic,Tablet,10.4,WH-01,Team B,254.32
725,2025-11-11 18:18:58,2025-07-09 03:20:36,Francis,423,Sports,NCR,3,369.86,0.27,0.12,Bank Transfer,Refunded,Quezon City,30.43,No,Defective,3,408,WELCOME10,Direct,Desktop,41.7,WH-03,Team B,907.19
746,2025-11-15 09:22:31,2025-09-12 23:51:51,Imee,349,Apparel,Mindanao,4,404.27,0.26,0.12,Bank Transfer,Completed,Manila,18.23,No,Defective,2,278,SUMMER20,Paid Search,Mobile,28.6,WH-01,Team A,1340.24
756,2025-11-12 07:46:13,2025-01-06 23:38:04,Jinggoy,217,Home,Mindanao,15,338.38,0.02,0.12,Bank Transfer,Completed,Makati,34.8,No,,5,298,FLASH50,Direct,Tablet,17.7,WH-03,Team A,5571.09
771,2025-11-27 16:23:13,2025-08-02 14:19:22,Imee,470,Electronics,Luzon,10,314.0,0.16,0.12,E-Wallet,Completed,Davao,27.43,No,Wrong Item,3,67,FLASH50,Paid Search,Mobile,26.7,WH-02,Team B,2954.11
823,2025-11-18 09:08:46,2026-03-01 15:02:12,Francis,579,Apparel,Luzon,1,489.16,0.08,0.12,Bank Transfer,Completed,Manila,25.45,No,Defective,4,384,FLASH50,Direct,Tablet,2.6,WH-01,Team B,504.03
825,2025-11-20 06:39:43,2025-04-03 20:11:49,Francis,200,Beauty,NCR,8,280.33,0.11,0.12,Cash,Pending,Quezon City,17.86,No,Defective,5,232,SUMMER20,Paid Search,Mobile,18.5,WH-02,Team C,2235.46
833,2025-11-27 18:57:42,2025-11-04 17:21:59,Raffy,127,Electronics,Visayas,13,96.03,0.2,0.12,Credit Card,Completed,Manila,48.79,No,Defective,1,351,WELCOME10,Direct,Desktop,10.6,WH-01,Team C,1118.56
835,2025-11-10 04:14:38,2025-04-29 06:00:38,Raffy,947,Apparel,Visayas,3,160.43,0.26,0.12,Bank Transfer,Pending,Cebu,19.91,No,Changed Mind,4,321,FLASH50,Paid Search,Tablet,6.2,WH-01,Team C,398.89
840,2025-11-03 05:50:13,2026-01-01 06:04:16,Mark,719,Apparel,Visayas,8,301.03,0.08,0.12,E-Wallet,Completed,Makati,13.34,No,Wrong Item,2,12,NONE,Organic,Desktop,35.0,WH-01,Team B,2481.45
848,2025-11-18 22:13:06,2025-05-26 01:08:50,Pia,344,Electronics,Luzon,17,335.25,0.3,0.12,E-Wallet,Completed,Davao,33.66,No,Changed Mind,1,311,FLASH50,Direct,Desktop,26.1,WH-02,Team B,4468.21
854,2025-11-20 14:19:03,2026-01-14 14:02:56,Risa,598,Sports,Visayas,6,24.62,0.2,0.12,E-Wallet,Completed,Cebu,23.07,No,Wrong Item,3,224,NONE,Social Media,Desktop,26.8,WH-03,Team C,132.36
863,2025-11-01 10:38:53,2025-09-13 16:44:47,Robinhood,826,Home,Mindanao,15,141.82,0.1,0.12,E-Wallet,Refunded,Makati,23.6,No,Changed Mind,3,381,WELCOME10,Social Media,Desktop,6.5,WH-03,Team B,2144.32
866,2025-11-27 03:12:58,2026-01-26 16:06:58,Robinhood,898,Sports,Visayas,12,304.21,0.15,0.12,Cash,Completed,Cebu,30.01,No,Wrong Item,5,155,FLASH50,Paid Search,Desktop,27.0,WH-02,Team B,3475.3
910,2025-11-20 10:26:40,2026-03-09 18:48:28,Imee,275,Beauty,NCR,4,383.25,0.04,0.12,Bank Transfer,Completed,Makati,11.26,No,Changed Mind,3,211,WELCOME10,Paid Search,Tablet,38.2,WH-02,Team C,1648.28
926,2025-11-24 14:43:09,2026-01-08 02:15:57,Sherwin,593,Electronics,Luzon,1,350.32,0.18,0.12,Credit Card,Completed,Quezon City,21.22,No,,1,83,NONE,Paid Search,Desktop,42.0,WH-02,Team B,321.73
929,2025-11-15 18:38:02,2025-01-08 14:53:46,Mark,301,Apparel,Visayas,18,368.18,0.17,0.12,Credit Card,Pending,Manila,14.58,No,Defective,4,366,FLASH50,Organic,Tablet,23.9,WH-01,Team B,6160.68
936,2025-11-09 17:46:38,2025-10-31 21:31:13,Francis,843,Home,Luzon,1,401.81,0.03,0.12,Bank Transfer,Completed,Manila,34.24,No,,1,166,NONE,Organic,Tablet,42.5,WH-03,Team B,436.53
938,2025-11-25 16:21:13,2025-01-15 04:05:27,Raffy,451,Beauty,Luzon,3,421.08,0.21,0.12,Bank Transfer,Completed,Makati,22.07,No,Wrong Item,3,195,FLASH50,Social Media,Tablet,11.4,WH-01,Team B,1117.71
946,2025-11-27 12:15:54,2026-02-27 22:25:29,Francis,948,Beauty,Visayas,12,169.28,0.04,0.12,Cash,Pending,Davao,35.99,No,Wrong Item,5,362,FLASH50,Social Media,Tablet,42.5,WH-03,Team B,2184.12
959,2025-11-21 18:50:53,2025-11-14 19:02:17,Risa,175,Beauty,NCR,14,200.05,0.07,0.12,E-Wallet,Completed,Cebu,20.94,No,,5,190,FLASH50,Organic,Desktop,39.7,WH-02,Team B,2917.21
998,2025-11-26 16:21:22,2025-08-02 14:28:03,Imee,564,Electronics,Luzon,6,215.32,0.19,0.12,Bank Transfer,Completed,Manila,18.25,No,Defective,3,334,FLASH50,Organic,Mobile,7.3,WH-03,Team B,1172.03
1034,2025-11-05 00:19:16,2025-10-03 03:33:06,Bong,336,Electronics,Mindanao,1,484.68,0.25,0.12,E-Wallet,Completed,Cebu,30.04,No,,2,304,NONE,Paid Search,Mobile,43.5,WH-02,Team A,407.13
1052,2025-11-06 12:56:21,2025-09-09 15:35:24,Sherwin,309,Sports,Visayas,16,188.57,0.28,0.12,Credit Card,Cancelled,Cebu,24.65,No,,2,471,FLASH50,Social Media,Mobile,20.1,WH-02,Team C,2433.01
1057,2025-11-29 08:01:12,2025-01-15 19:35:29,Bong,513,Apparel,Visayas,4,268.42,0.04,0.12,Cash,Completed,Manila,30.17,No,Changed Mind,2,363,SUMMER20,Paid Search,Mobile,24.4,WH-03,Team A,1154.42
1099,2025-11-24 10:35:59,2025-05-12 16:18:56,Risa,151,Beauty,Luzon,5,81.73,0.03,0.12,Bank Transfer,Pending,Manila,5.3,No,Changed Mind,4,98,SUMMER20,Organic,Tablet,22.0,WH-03,Team A,443.96
1121,2025-11-11 20:57:24,2025-01-08 04:21:54,Loren,180,Home,Luzon,13,119.0,0.21,0.12,Credit Card,Completed,Cebu,14.96,No,,2,151,NONE,Social Media,Desktop,39.3,WH-02,Team C,1368.79
1125,2025-11-23 01:01:20,2025-04-05 14:31:10,Francis,351,Sports,Mindanao,7,370.17,0.17,0.12,Cash,Completed,Cebu,32.15,No,Wrong Item,1,171,WELCOME10,Organic,Tablet,20.9,WH-01,Team C,2408.77
1135,2025-11-13 11:17:17,2025-04-16 00:04:01,Pia,459,Apparel,NCR,7,490.86,0.3,0.12,E-Wallet,Completed,Davao,32.09,No,Defective,3,389,SUMMER20,Paid Search,Desktop,7.2,WH-02,Team A,2693.84
1146,2025-11-08 11:17:20,2025-04-10 07:10:45,Loren,329,Sports,Mindanao,13,202.98,0.21,0.12,Cash,Completed,Quezon City,11.29,No,Changed Mind,2,394,SUMMER20,Organic,Desktop,34.2,WH-01,Team B,2334.76
1152,2025-11-28 14:03:12,2025-08-19 20:13:46,Mark,439,Electronics,NCR,3,93.88,0.29,0.12,Bank Transfer,Completed,Makati,34.55,No,Changed Mind,5,243,FLASH50,Paid Search,Mobile,21.7,WH-03,Team C,223.96
1157,2025-11-07 19:34:34,2025-10-24 18:46:07,Mark,484,Sports,Luzon,17,249.05,0.05,0.12,E-Wallet,Completed,Quezon City,14.31,No,Changed Mind,4,297,SUMMER20,Paid Search,Mobile,28.9,WH-02,Team C,4504.82
1169,2025-11-21 23:52:41,2025-09-16 12:04:17,Mark,426,Apparel,Visayas,2,495.34,0.24,0.12,Credit Card,Pending,Davao,27.26,No,Changed Mind,5,72,SUMMER20,Organic,Mobile,24.5,WH-03,Team B,843.27
1208,2025-11-25 00:24:03,2025-08-11 16:17:32,Risa,394,Beauty,Visayas,2,220.23,0.04,0.12,Credit Card,Completed,Quezon City,21.43,No,Changed Mind,5,96,NONE,Direct,Tablet,8.3,WH-02,Team B,473.58
1212,2025-11-01 03:38:32,2025-04-11 15:37:29,Imee,558,Beauty,Visayas,11,152.06,0.17,0.12,E-Wallet,Refunded,Makati,16.39,No,Changed Mind,5,239,WELCOME10,Social Media,Desktop,6.3,WH-02,Team A,1554.9
1221,2025-11-12 01:07:07,2025-02-12 10:11:20,Mark,837,Home,NCR,10,49.33,0.01,0.12,E-Wallet,Completed,Davao,43.98,No,Wrong Item,1,403,WELCOME10,Social Media,Tablet,2.1,WH-01,Team C,546.97
1240,2025-11-05 14:48:52,2025-06-03 00:50:04,Loren,161,Home,Visayas,17,209.92,0.0,0.12,Bank Transfer,Completed,Quezon City,13.51,No,,1,469,NONE,Paid Search,Desktop,8.4,WH-02,Team C,3996.88
1246,2025-11-12 00:04:00,2025-07-02 20:56:21,Pia,934,Home,Mindanao,10,93.72,0.11,0.12,Cash,Completed,Quezon City,26.01,No,Defective,5,350,WELCOME10,Paid Search,Desktop,8.4,WH-02,Team C,934.2
1263,2025-11-06 01:57:07,2025-11-20 22:12:05,Grace,340,Electronics,Mindanao,15,291.29,0.14,0.12,Credit Card,Completed,Quezon City,36.85,No,Wrong Item,3,22,WELCOME10,Direct,Desktop,17.0,WH-02,Team A,4208.56
1277,2025-11-04 08:56:25,2025-04-14 18:51:44,Mark,802,Apparel,Visayas,10,182.77,0.04,0.12,Credit Card,Completed,Makati,20.65,No,Defective,4,197,WELCOME10,Organic,Mobile,28.0,WH-01,Team B,1965.14
1284,2025-11-14 09:00:07,2025-12-15 14:27:35,Bong,193,Beauty,NCR,16,117.48,0.2,0.12,E-Wallet,Completed,Makati,25.27,No,Changed Mind,3,381,SUMMER20,Organic,Mobile,11.8,WH-02,Team B,1684.19
1292,2025-11-02 05:59:55,2025-10-30 11:38:16,Imee,993,Apparel,Mindanao,3,224.12,0.09,0.12,Cash,Completed,Manila,41.56,No,Changed Mind,2,156,WELCOME10,Paid Search,Mobile,2.5,WH-02,Team C,685.27
1299,2025-11-24 09:54:33,2025-09-08 01:31:39,Risa,859,Beauty,Luzon,18,312.55,0.27,0.12,E-Wallet,Completed,Quezon City,20.72,No,,5,90,NONE,Organic,Tablet,6.9,WH-02,Team A,4599.74
1311,2025-11-11 16:36:13,2025-08-13 22:45:05,Jinggoy,654,Apparel,NCR,15,140.67,0.12,0.12,Cash,Pending,Makati,36.12,No,Wrong Item,4,143,SUMMER20,Social Media,Tablet,42.0,WH-03,Team A,2079.67
1318,2025-11-06 12:55:38,2025-02-12 20:53:16,Robinhood,252,Home,NCR,18,149.99,0.09,0.12,Cash,Completed,Cebu,27.26,No,Defective,4,421,WELCOME10,Direct,Mobile,23.6,WH-01,Team A,2751.66
1320,2025-11-30 16:35:55,2025-11-01 10:42:56,Bong,195,Electronics,Mindanao,15,87.46,0.19,0.12,Cash,Completed,Davao,10.36,No,,4,322,FLASH50,Social Media,Desktop,5.4,WH-01,Team C,1190.16
1334,2025-11-17 20:52:26,2025-09-14 19:24:24,Raffy,225,Apparel,Luzon,15,295.86,0.04,0.12,Bank Transfer,Completed,Davao,48.09,No,Defective,1,123,FLASH50,Social Media,Tablet,28.4,WH-03,Team B,4771.63
1339,2025-11-15 14:57:01,2025-11-18 22:07:59,Risa,283,Electronics,NCR,3,211.5,0.25,0.12,Cash,Cancelled,Makati,10.58,No,Changed Mind,5,417,NONE,Direct,Desktop,2.8,WH-02,Team C,532.98
1343,2025-11-02 00:47:18,2025-09-10 08:50:38,Pia,608,Beauty,Visayas,9,148.76,0.11,0.12,Bank Transfer,Pending,Davao,6.58,No,Defective,5,371,FLASH50,Organic,Tablet,16.2,WH-01,Team B,1334.56
1353,2025-11-17 07:00:37,2025-05-06 13:30:00,Sherwin,646,Sports,Luzon,13,354.25,0.13,0.12,Credit Card,Completed,Davao,36.85,No,Wrong Item,1,399,SUMMER20,Organic,Tablet,40.2,WH-02,Team A,4487.36
1360,2025-11-03 09:36:31,2025-06-04 06:54:21,Bong,927,Home,NCR,13,309.04,0.2,0.12,E-Wallet,Completed,Manila,43.65,No,Defective,3,352,WELCOME10,Social Media,Tablet,12.8,WH-02,Team A,3599.7
1375,2025-11-14 19:34:56,2025-01-11 07:20:32,Loren,776,Apparel,NCR,6,114.82,0.12,0.12,Cash,Pending,Manila,23.12,No,Defective,3,367,FLASH50,Direct,Tablet,34.8,WH-02,Team C,679.0
1382,2025-11-19 11:04:52,2025-04-21 05:05:55,Sherwin,878,Electronics,Mindanao,16,464.54,0.04,0.12,Credit Card,Refunded,Manila,44.79,No,,4,27,SUMMER20,Direct,Tablet,32.9,WH-01,Team A,7991.57
1386,2025-11-23 22:31:52,2025-06-10 19:36:15,Bong,715,Sports,Luzon,15,99.2,0.22,0.12,Credit Card,Completed,Makati,10.33,No,Defective,3,458,FLASH50,Direct,Mobile,31.6,WH-03,Team A,1299.92
1390,2025-11-15 16:02:40,2025-01-12 14:01:24,Mark,942,Apparel,Luzon,3,395.1,0.01,0.12,E-Wallet,Completed,Manila,18.39,No,Changed Mind,5,112,NONE,Social Media,Desktop,18.6,WH-01,Team B,1314.26
1410,2025-11-01 04:12:37,2025-06-09 04:55:54,Bong,929,Sports,Visayas,13,202.41,0.17,0.12,Bank Transfer,Refunded,Cebu,29.97,No,,5,80,SUMMER20,Social Media,Tablet,29.3,WH-03,Team A,2446.08
1420,2025-11-04 06:40:42,2025-12-17 01:31:33,Raffy,247,Apparel,Visayas,14,98.66,0.04,0.12,Cash,Completed,Davao,42.43,No,Wrong Item,5,389,SUMMER20,Paid Search,Tablet,23.9,WH-01,Team C,1485.11
