TransactionID,OrderDate,DeliveryDate,CustomerName,ProductID,Category,Region,Quantity,UnitPrice,DiscountPct,TaxRate,PaymentMethod,OrderStatus,ShippingCity,ShippingCost,IsReturned,ReturnReason,FeedbackScore,LoyaltyPoints,PromoCode,SourceChannel,DeviceType,SessionDurationMin,WarehouseID,SalesRep,TotalAmount
198,2025-05-14 20:22:02,2025-03-08 10:56:20,Francis,423,Beauty,NCR,8,99.48,0.12,0.12,E-Wallet,Completed,Quezon City,10.99,No,,4,452,SUMMER20,Social Media,Mobile,30.6,WH-02,Team C,784.38
223,2025-05-04 07:52:10,2026-02-17 10:57:17,Raffy,124,Home,NCR,4,210.37,0.26,0.12,E-Wallet,Pending,Quezon City,40.43,No,Changed Mind,3,325,FLASH50,Social Media,Mobile,5.8,WH-03,Team B,697.42
228,2025-05-25 21:23:55,2026-03-08 07:23:55,Robinhood,268,Beauty,NCR,14,81.02,0.21,0.12,Credit Card,Completed,Makati,5.67,No,Changed Mind,2,327,WELCOME10,Organic,Desktop,43.5,WH-03,Team B,1003.61
235,2025-05-02 03:39:48,2025-03-31 14:56:41,Imee,671,Electronics,Mindanao,18,211.44,0.03,0.12,Credit Card,Completed,Cebu,44.54,No,Wrong Item,1,415,FLASH50,Organic,Desktop,39.1,WH-03,Team A,4134.75
244,2025-05-16 07:56:14,2025-02-04 19:14:59,Grace,686,Home,Visayas,10,363.63,0.28,0.12,E-Wallet,Completed,Quezon City,6.05,No,Wrong Item,1,320,SUMMER20,Paid Search,Tablet,26.8,WH-02,Team C,2932.31
247,2025-05-01 18:52:45,2025-09-17 05:30:39,Jinggoy,756,Apparel,Mindanao,16,122.01,0.24,0.12,Bank Transfer,Completed,Manila,16.08,Yes,Defective,4,19,NONE,Direct,Desktop,37.7,WH-03,Team A,1661.68
258,2025-05-02 10:18:20,2025-10-01 02:35:00,Pia,177,Apparel,Mindanao,4,117.28,0.2,0.12,Bank Transfer,Cancelled,Davao,22.06,No,Wrong Item,1,450,NONE,Direct,Mobile,18.8,WH-03,Team B,420.33
262,2025-05-07 14:41:25,2025-01-27 22:26:27,Mark,683,Sports,Luzon,17,412.66,0.14,0.12,Credit Card,Completed,Manila,43.24,No,Wrong Item,5,470,FLASH50,Organic,Desktop,36.7,WH-03,Team B,6757.06
269,2025-05-14 10:11:55,2026-03-04 15:00:04,Sherwin,228,Home,Luzon,11,449.43,0.1,0.12,Bank Transfer,Completed,Makati,36.36,Yes,Wrong Item,4,252,NONE,Direct,Tablet,26.7,WH-03,Team B,4983.28
273,2025-05-02 09:21:54,2025-03-06 14:20:24,Bong,849,Apparel,NCR,14,393.44,0.12,0.12,Credit Card,Completed,Quezon City,25.03,No,,2,443,SUMMER20,Paid Search,Mobile,19.8,WH-01,Team C,5428.84
282,2025-05-21 15:48:48,2025-08-19 17:58:38,Mark,476,Sports,Visayas,12,472.86,0.15,0.12,Cash,Completed,Makati,36.29,No,Changed Mind,5,447,WELCOME10,Organic,Tablet,28.4,WH-02,Team A,5401.95
284,2025-05-12 01:44:53,2025-06-27 04:26:44,Imee,434,Sports,Mindanao,16,455.86,0.3,0.12,E-Wallet,Completed,Davao,20.08,Yes,Defective,3,401,WELCOME10,Direct,Mobile,7.9,WH-03,Team C,5718.31
289,2025-05-18 00:12:25,2025-02-27 10:26:22,Sherwin,928,Sports,Luzon,11,286.53,0.02,0.12,Cash,Completed,Quezon City,41.72,No,,2,466,SUMMER20,Paid Search,Tablet,43.7,WH-01,Team A,3459.45
305,2025-05-23 15:58:09,2025-02-04 23:37:16,Risa,170,Electronics,Visayas,19,98.79,0.25,0.12,Cash,Completed,Davao,44.05,No,,5,395,WELCOME10,Organic,Desktop,4.3,WH-03,Team B,1576.69
319,2025-05-19 03:02:57,2025-11-01 01:10:13,Risa,478,Home,Luzon,6,287.89,0.2,0.12,Credit Card,Completed,Davao,21.06,No,Defective,5,155,SUMMER20,Social Media,Mobile,7.3,WH-03,Team A,1547.7
326,2025-05-10 17:26:56,2026-01-14 21:35:57,Francis,124,Apparel,Mindanao,14,413.08,0.09,0.12,Credit Card,Cancelled,Cebu,38.21,No,Wrong Item,3,482,FLASH50,Social Media,Desktop,5.5,WH-01,Team C,5894.16
328,2025-05-06 03:33:39,2025-11-10 05:38:04,Imee,462,Electronics,NCR,4,222.73,0.23,0.12,E-Wallet,Completed,Davao,48.86,No,Wrong Item,4,139,NONE,Organic,Desktop,24.6,WH-02,Team A,768.33
365,2025-05-16 13:45:48,2025-07-19 18:24:02,Robinhood,242,Apparel,NCR,17,189.42,0.29,0.12,Cash,Completed,Makati,24.16,No,Defective,4,83,WELCOME10,Paid Search,Tablet,35.2,WH-03,Team A,2560.66
407,2025-05-12 12:17:27,2025-07-11 09:58:51,Francis,678,Electronics,Visayas,15,328.52,0.09,0.12,Cash,Completed,Quezon City,23.86,No,Defective,3,193,WELCOME10,Social Media,Desktop,22.6,WH-03,Team C,5022.41
421,2025-05-08 22:20:07,2025-12-01 01:54:25,Imee,317,Home,Visayas,7,130.58,0.0,0.12,Cash,Completed,Quezon City,30.41,No,Wrong Item,4,153,SUMMER20,Social Media,Mobile,21.4,WH-01,Team B,1023.75
435,2025-05-14 04:50:08,2025-07-09 00:53:31,Francis,758,Electronics,NCR,8,442.89,0.18,0.12,Bank Transfer,Completed,Davao,47.8,No,Wrong Item,5,432,WELCOME10,Paid Search,Mobile,20.0,WH-02,Team B,3254.0
465,2025-05-13 06:37:11,2025-12-31 03:51:07,Loren,848,Apparel,Luzon,5,351.22,0.05,0.12,Bank Transfer,Refunded,Makati,30.7,Yes,Wrong Item,4,32,NONE,Direct,Tablet,19.6,WH-01,Team A,1868.49
467,2025-05-18 11:40:37,2025-05-14 14:13:20,Bong,733,Sports,Mindanao,13,123.53,0.18,0.12,Cash,Completed,Makati,43.54,No,Changed Mind,3,475,SUMMER20,Direct,Tablet,18.3,WH-03,Team C,1474.85
483,2025-05-18 09:50:30,2025-11-25 23:22:20,Loren,340,Sports,Visayas,6,72.34,0.01,0.12,Cash,Completed,Quezon City,34.62,No,Defective,2,14,FLASH50,Organic,Mobile,9.3,WH-01,Team A,481.26
494,2025-05-12 12:36:04,2025-11-07 22:10:49,Loren,750,Home,Luzon,10,198.74,0.04,0.12,Credit Card,Completed,Manila,22.44,No,Wrong Item,1,481,NONE,Organic,Mobile,25.2,WH-01,Team B,2136.85
497,2025-05-02 12:09:47,2025-11-08 17:56:48,Sherwin,291,Apparel,Mindanao,14,99.59,0.24,0.12,Bank Transfer,Refunded,Makati,11.03,Yes,Wrong Item,5,382,WELCOME10,Paid Search,Tablet,18.3,WH-01,Team B,1186.79
508,2025-05-13 07:40:33,2025-04-06 04:30:24,Sherwin,359,Home,NCR,4,201.33,0.17,0.12,Credit Card,Completed,Manila,18.04,No,Defective,5,492,FLASH50,Paid Search,Mobile,39.1,WH-01,Team A,748.63
519,2025-05-02 19:38:09,2025-06-04 14:07:42,Pia,375,Beauty,Visayas,14,39.72,0.29,0.12,Credit Card,Completed,Davao,19.68,No,,3,262,WELCOME10,Direct,Mobile,32.7,WH-01,Team C,442.19
521,2025-05-14 03:46:56,2025-04-04 02:23:17,Loren,735,Beauty,Mindanao,8,182.6,0.24,0.12,Bank Transfer,Pending,Quezon City,33.03,No,,3,434,WELCOME10,Direct,Desktop,38.4,WH-01,Team C,1243.43
539,2025-05-27 18:24:02,2025-10-31 04:37:16,Francis,763,Apparel,Luzon,18,218.16,0.25,0.12,Credit Card,Completed,Makati,9.11,No,Defective,2,491,FLASH50,Direct,Mobile,12.3,WH-03,Team A,3298.58
555,2025-05-07 21:44:04,2025-06-10 13:15:21,Pia,282,Beauty,Luzon,6,323.26,0.12,0.12,E-Wallet,Completed,Quezon City,31.37,No,Wrong Item,4,262,SUMMER20,Direct,Tablet,1.2,WH-03,Team A,1911.63
561,2025-05-05 19:31:00,2026-01-27 17:09:02,Imee,757,Sports,Visayas,6,89.54,0.11,0.12,Bank Transfer,Completed,Cebu,12.81,No,Defective,2,111,SUMMER20,Paid Search,Tablet,20.7,WH-02,Team A,535.52
562,2025-05-10 07:01:25,2026-01-31 04:14:08,Raffy,606,Sports,Luzon,8,96.86,0.21,0.12,E-Wallet,Completed,Cebu,28.19,No,Defective,3,376,NONE,Organic,Tablet,39.1,WH-02,Team A,685.61
586,2025-05-08 16:38:29,2025-10-04 11:24:35,Risa,428,Home,Visayas,15,37.06,0.29,0.12,E-Wallet,Completed,Davao,29.19,No,Defective,3,495,NONE,Paid Search,Desktop,4.1,WH-03,Team C,442.05
596,2025-05-21 15:19:44,2025-04-03 22:20:11,Mark,816,Home,NCR,15,40.05,0.13,0.12,Credit Card,Completed,Cebu,27.07,No,Defective,4,243,WELCOME10,Paid Search,Tablet,44.2,WH-03,Team A,585.37
631,2025-05-24 00:58:15,2026-03-08 22:20:39,Pia,131,Sports,Visayas,10,145.25,0.24,0.12,Cash,Completed,Quezon City,16.89,Yes,Defective,1,108,NONE,Social Media,Desktop,20.8,WH-03,Team A,1236.37
659,2025-05-21 08:15:14,2025-09-29 05:37:42,Sherwin,871,Sports,Visayas,11,79.59,0.3,0.12,E-Wallet,Cancelled,Cebu,32.5,No,,2,311,SUMMER20,Social Media,Desktop,19.9,WH-01,Team A,686.38
677,2025-05-14 19:20:01,2025-03-26 13:19:40,Imee,596,Apparel,Visayas,6,306.02,0.09,0.12,Cash,Cancelled,Cebu,28.76,No,Changed Mind,5,227,SUMMER20,Social Media,Mobile,14.9,WH-02,Team A,1871.37
695,2025-05-01 08:35:10,2026-03-03 20:13:26,Mark,382,Apparel,Visayas,5,372.41,0.0,0.12,E-Wallet,Pending,Davao,44.27,No,Changed Mind,3,59,NONE,Direct,Desktop,42.7,WH-01,Team C,2085.5
701,2025-05-20 06:02:50,2026-01-03 10:02:45,Imee,516,Electronics,NCR,5,144.93,0.1,0.12,Credit Card,Completed,Davao,36.82,No,Wrong Item,5,315,WELCOME10,Direct,Mobile,11.7,WH-03,Team A,730.45
733,2025-05-04 16:06:56,2025-04-14 06:29:24,Sherwin,427,Apparel,Luzon,2,94.19,0.1,0.12,Credit Card,Completed,Makati,42.83,No,Changed Mind,1,491,NONE,Social Media,Mobile,28.1,WH-03,Team B,189.89
744,2025-05-25 09:05:18,2025-12-29 03:17:54,Grace,894,Electronics,Mindanao,5,213.5,0.1,0.12,E-Wallet,Completed,Davao,16.99,No,,5,210,NONE,Paid Search,Tablet,38.9,WH-02,Team B,1076.04
749,2025-05-22 11:10:21,2025-06-01 20:43:46,Pia,648,Sports,Luzon,6,478.33,0.05,0.12,Bank Transfer,Completed,Quezon City,32.08,No,Defective,1,268,WELCOME10,Social Media,Tablet,5.1,WH-03,Team A,3053.66
786,2025-05-20 15:31:50,2025-08-16 15:08:59,Bong,332,Beauty,Visayas,13,179.79,0.1,0.12,Cash,Cancelled,Cebu,47.33,No,Changed Mind,5,159,NONE,Social Media,Desktop,29.1,WH-01,Team B,2355.97
788,2025-05-15 08:42:18,2025-11-27 08:51:13,Jinggoy,414,Home,NCR,19,474.17,0.07,0.12,Credit Card,Pending,Makati,9.01,No,Changed Mind,1,202,WELCOME10,Paid Search,Mobile,11.6,WH-01,Team C,9384.01
791,2025-05-22 03:49:55,2025-04-02 02:04:09,Jinggoy,395,Beauty,Visayas,13,127.84,0.25,0.12,E-Wallet,Completed,Davao,5.07,No,Defective,2,147,SUMMER20,Paid Search,Desktop,30.8,WH-01,Team B,1396.01
804,2025-05-27 06:36:42,2026-01-16 22:45:08,Pia,710,Electronics,Luzon,15,267.8,0.06,0.12,E-Wallet,Completed,Quezon City,10.01,No,Wrong Item,4,198,SUMMER20,Direct,Mobile,44.8,WH-01,Team A,4229.1
831,2025-05-26 10:34:59,2025-10-30 21:04:04,Robinhood,281,Beauty,Mindanao,18,449.45,0.23,0.12,E-Wallet,Completed,Davao,49.16,No,,1,277,NONE,Paid Search,Tablet,24.2,WH-02,Team B,6976.9
870,2025-05-29 05:42:20,2025-08-05 14:45:10,Raffy,144,Apparel,Mindanao,2,46.39,0.24,0.12,Credit Card,Completed,Quezon City,14.93,No,Wrong Item,5,422,FLASH50,Paid Search,Mobile,42.4,WH-02,Team A,78.97
872,2025-05-28 12:22:39,2025-01-14 02:25:30,Imee,530,Apparel,Visayas,11,30.46,0.13,0.12,Bank Transfer,Completed,Quezon City,48.0,No,,3,283,FLASH50,Organic,Desktop,38.1,WH-03,Team B,326.48
873,2025-05-06 04:42:14,2025-05-24 03:58:36,Jinggoy,380,Apparel,Visayas,6,31.21,0.19,0.12,Bank Transfer,Completed,Manila,39.73,No,,5,117,FLASH50,Paid Search,Desktop,12.0,WH-01,Team C,169.88
904,2025-05-04 02:59:10,2026-03-03 02:50:42,Sherwin,838,Apparel,Mindanao,9,464.82,0.08,0.12,E-Wallet,Refunded,Makati,35.05,No,Wrong Item,5,249,NONE,Social Media,Mobile,37.5,WH-01,Team B,4310.55
917,2025-05-16 16:32:56,2025-08-09 05:17:19,Grace,661,Apparel,Mindanao,4,498.79,0.25,0.12,Bank Transfer,Cancelled,Manila,42.8,No,,5,147,NONE,Paid Search,Tablet,30.7,WH-01,Team A,1675.93
933,2025-05-17 01:21:57,2026-01-19 20:57:47,Mark,718,Beauty,Luzon,4,31.59,0.12,0.12,Credit Card,Completed,Makati,49.96,No,Changed Mind,4,332,SUMMER20,Organic,Tablet,36.5,WH-01,Team B,124.54
934,2025-05-14 19:46:41,2026-02-08 21:41:47,Grace,647,Apparel,Luzon,2,231.81,0.09,0.12,Cash,Completed,Quezon City,33.88,Yes,Changed Mind,1,277,SUMMER20,Organic,Mobile,32.6,WH-01,Team B,472.52
941,2025-05-15 09:36:17,2025-07-29 09:44:48,Robinhood,512,Beauty,Mindanao,4,165.52,0.03,0.12,Cash,Refunded,Makati,48.63,No,Changed Mind,2,133,SUMMER20,Paid Search,Tablet,30.6,WH-01,Team A,719.28
947,2025-05-23 13:53:55,2025-04-21 06:09:37,Imee,777,Electronics,Luzon,18,485.16,0.17,0.12,Bank Transfer,Completed,Cebu,22.83,No,Changed Mind,4,282,WELCOME10,Social Media,Desktop,31.1,WH-01,Team B,8118.09
963,2025-05-02 20:32:06,2025-05-20 19:02:11,Raffy,914,Sports,NCR,14,462.42,0.28,0.12,E-Wallet,Completed,Manila,26.0,No,,1,106,SUMMER20,Social Media,Mobile,23.4,WH-03,Team C,5220.54
965,2025-05-15 08:49:05,2025-04-01 23:55:03,Pia,501,Beauty,Luzon,3,73.58,0.2,0.12,Bank Transfer,Completed,Davao,39.97,No,Changed Mind,4,173,NONE,Organic,Mobile,27.8,WH-03,Team A,197.78
1009,2025-05-27 14:46:03,2025-09-30 15:09:11,Sherwin,913,Apparel,Luzon,8,192.55,0.06,0.12,E-Wallet,Completed,Makati,20.17,No,Changed Mind,5,144,NONE,Organic,Tablet,34.8,WH-03,Team C,1621.73
1035,2025-05-08 21:31:32,2025-10-27 23:32:36,Bong,731,Apparel,NCR,18,27.58,0.02,0.12,Cash,Completed,Quezon City,35.53,No,Wrong Item,5,351,SUMMER20,Social Media,Desktop,21.0,WH-02,Team C,544.89
1058,2025-05-05 05:38:24,2025-08-30 13:09:39,Risa,242,Home,NCR,7,285.87,0.07,0.12,Credit Card,Completed,Davao,12.08,No,Changed Mind,1,270,FLASH50,Paid Search,Desktop,26.9,WH-02,Team B,2084.34
1070,2025-05-07 04:20:32,2025-07-13 16:00:59,Jinggoy,865,Apparel,NCR,16,87.35,0.23,0.12,Credit Card,Cancelled,Quezon City,19.14,No,Wrong Item,2,50,WELCOME10,Organic,Desktop,3.5,WH-02,Team C,1205.29
1074,2025-05-17 09:47:41,2025-07-08 11:01:55,Pia,427,Sports,Luzon,9,35.03,0.2,0.12,Cash,Completed,Cebu,39.28,No,Changed Mind,3,394,FLASH50,Direct,Mobile,1.9,WH-03,Team C,282.48
1084,2025-05-20 14:53:30,2025-06-20 12:19:43,Raffy,807,Home,Visayas,4,347.25,0.21,0.12,Credit Card,Completed,Quezon City,32.57,No,,1,432,NONE,Organic,Tablet,21.9,WH-01,Team A,1228.99
1120,2025-05-19 07:54:32,2025-01-06 09:16:59,Grace,247,Sports,NCR,18,457.67,0.09,0.12,Credit Card,Completed,Quezon City,33.2,No,Defective,3,355,WELCOME10,Organic,Mobile,35.8,WH-02,Team C,8396.23
1123,2025-05-17 15:18:21,2025-09-04 01:54:23,Mark,831,Home,Luzon,9,479.77,0.16,0.12,Bank Transfer,Completed,Davao,31.83,No,Defective,5,125,SUMMER20,Direct,Desktop,3.3,WH-03,Team C,4062.31
1128,2025-05-11 07:06:03,2025-03-19 15:30:23,Francis,562,Home,Visayas,1,325.7,0.12,0.12,Credit Card,Completed,Cebu,19.7,No,,5,392,FLASH50,Organic,Tablet,16.0,WH-01,Team C,321.01
1147,2025-05-21 04:46:15,2025-02-10 05:04:19,Bong,568,Electronics,NCR,4,107.14,0.22,0.12,Bank Transfer,Completed,Manila,28.36,No,Defective,5,201,SUMMER20,Organic,Desktop,2.8,WH-01,Team C,374.39
1149,2025-05-27 05:22:44,2025-02-19 00:08:22,Grace,620,Apparel,Visayas,16,296.53,0.02,0.12,Credit Card,Completed,Makati,16.13,No,Defective,5,459,WELCOME10,Organic,Mobile,39.8,WH-03,Team B,5207.54
1151,2025-05-19 13:21:40,2025-12-12 05:39:33,Pia,396,Apparel,Mindanao,4,79.62,0.15,0.12,Cash,Pending,Davao,18.09,No,Wrong Item,5,362,FLASH50,Social Media,Mobile,26.2,WH-01,Team A,303.19
1154,2025-05-09 05:51:05,2026-01-27 09:06:04,Sherwin,199,Sports,Visayas,5,206.09,0.1,0.12,E-Wallet,Completed,Makati,11.7,No,Defective,5,388,WELCOME10,Paid Search,Desktop,31.9,WH-03,Team A,1038.69
1159,2025-05-14 23:59:31,2025-12-23 16:55:09,Francis,667,Apparel,Mindanao,14,262.85,0.22,0.12,E-Wallet,Pending,Manila,15.54,No,Defective,5,236,SUMMER20,Organic,Desktop,21.0,WH-02,Team A,3214.76
1162,2025-05-07 19:03:46,2026-02-24 23:59:40,Bong,396,Beauty,NCR,5,78.55,0.23,0.12,Bank Transfer,Cancelled,Makati,23.79,No,Defective,3,444,WELCOME10,Paid Search,Tablet,9.4,WH-03,Team A,338.71
1191,2025-05-23 14:31:43,2025-04-07 15:58:44,Imee,469,Electronics,Mindanao,6,288.04,0.26,0.12,E-Wallet,Cancelled,Cebu,41.08,No,Changed Mind,1,102,WELCOME10,Organic,Tablet,4.1,WH-01,Team A,1432.37
1239,2025-05-13 03:51:44,2025-03-22 07:53:26,Bong,386,Electronics,Visayas,3,368.25,0.14,0.12,Cash,Completed,Manila,19.43,No,,1,417,NONE,Social Media,Desktop,44.6,WH-01,Team C,1064.1
1241,2025-05-29 05:16:23,2025-03-18 20:59:19,Bong,610,Home,Visayas,9,206.67,0.27,0.12,Credit Card,Pending,Cebu,43.67,No,Changed Mind,5,261,FLASH50,Social Media,Tablet,38.5,WH-02,Team C,1520.76
1265,2025-05-25 18:43:33,2025-02-25 11:03:19,Bong,200,Beauty,NCR,11,12.69,0.14,0.12,E-Wallet,Completed,Makati,7.27,No,Changed Mind,5,217,NONE,Organic,Mobile,10.2,WH-01,Team C,134.45
1275,2025-05-07 11:40:10,2025-02-18 09:12:28,Bong,826,Apparel,Visayas,11,272.76,0.3,0.12,E-Wallet,Cancelled,Makati,18.81,No,,1,211,FLASH50,Paid Search,Desktop,5.4,WH-03,Team A,2352.28
1300,2025-05-25 20:58:05,2025-11-25 21:44:06,Pia,293,Beauty,Visayas,12,135.71,0.07,0.12,Cash,Completed,Cebu,47.81,No,Wrong Item,5,259,FLASH50,Social Media,Tablet,31.9,WH-02,Team A,1696.27
1302,2025-05-11 07:58:31,2025-05-18 23:22:07,Imee,888,Apparel,Luzon,7,179.35,0.04,0.12,Credit Card,Completed,Quezon City,10.41,No,,4,59,WELCOME10,Paid Search,Desktop,44.1,WH-01,Team C,1349.86
1314,2025-05-12 12:58:05,2025-05-06 04:58:38,Imee,405,Apparel,NCR,19,424.13,0.06,0.12,Cash,Completed,Davao,46.92,No,Wrong Item,2,44,WELCOME10,Organic,Desktop,23.4,WH-02,Team A,8483.96
1324,2025-05-08 06:44:46,2026-02-15 12:40:05,Grace,893,Sports,NCR,17,482.65,0.28,0.12,E-Wallet,Completed,Manila,16.99,No,Defective,3,269,NONE,Paid Search,Mobile,4.2,WH-02,Team C,6616.55
1346,2025-05-26 06:35:30,2025-05-03 10:15:29,Jinggoy,911,Electronics,Luzon,16,277.72,0.23,0.12,Bank Transfer,Completed,Quezon City,6.47,No,Changed Mind,1,207,SUMMER20,Organic,Mobile,26.4,WH-01,Team B,3832.09
1349,2025-05-01 04:50:52,2025-01-14 11:38:25,Robinhood,685,Beauty,NCR,7,12.48,0.04,0.12,Credit Card,Completed,Quezon City,49.75,No,,4,458,FLASH50,Paid Search,Tablet,31.3,WH-01,Team B,93.93
1354,2025-05-31 22:42:32,2025-12-07 03:35:47,Imee,954,Apparel,Luzon,6,417.68,0.05,0.12,Credit Card,Completed,Quezon City,47.56,No,Wrong Item,5,80,FLASH50,Organic,Mobile,4.0,WH-03,Team C,2666.47
1364,2025-05-02 22:43:18,2025-10-13 06:27:32,Sherwin,783,Home,Luzon,1,69.91,0.13,0.12,Bank Transfer,Completed,Manila,14.35,No,,4,220,WELCOME10,Organic,Desktop,18.8,WH-02,Team C,68.12
1366,2025-05-23 20:23:30,2025-01-08 18:15:23,Grace,379,Beauty,Visayas,9,482.55,0.1,0.12,Credit Card,Completed,Manila,21.62,No,Wrong Item,5,431,NONE,Organic,Tablet,27.8,WH-02,Team C,4377.69
1367,2025-05-01 02:19:28,2025-12-19 04:54:12,Bong,840,Electronics,Luzon,19,133.69,0.15,0.12,Bank Transfer,Completed,Makati,48.83,No,Changed Mind,4,276,FLASH50,Direct,Mobile,42.9,WH-01,Team B,2418.18
1369,2025-05-31 05:28:15,2025-07-10 09:18:48,Grace,739,Apparel,NCR,5,75.18,0.01,0.12,Cash,Completed,Manila,19.98,Yes,Defective,1,462,SUMMER20,Organic,Tablet,41.6,WH-02,Team A,416.8
1389,2025-05-01 17:02:58,2025-11-14 02:22:22,Bong,356,Apparel,Mindanao,12,129.64,0.04,0.12,Credit Card,Completed,Cebu,48.37,No,,2,49,SUMMER20,Direct,Tablet,29.7,WH-01,Team B,1672.67
1429,2025-05-18 10:04:26,2025-11-22 10:28:23,Mark,591,Electronics,Mindanao,16,203.5,0.05,0.12,Cash,Cancelled,Makati,13.03,No,Defective,4,389,FLASH50,Paid Search,Mobile,18.4,WH-01,Team C,3464.38
1430,2025-05-31 07:05:15,2025-03-19 00:34:03,Risa,164,Sports,Mindanao,16,54.86,0.19,0.12,Bank Transfer,Completed,Cebu,12.97,No,,1,275,FLASH50,Organic,Mobile,15.5,WH-02,Team B,796.3
