TransactionID,OrderDate,DeliveryDate,CustomerName,ProductID,Category,Region,Quantity,UnitPrice,DiscountPct,TaxRate,PaymentMethod,OrderStatus,ShippingCity,ShippingCost,IsReturned,ReturnReason,FeedbackScore,LoyaltyPoints,PromoCode,SourceChannel,DeviceType,SessionDurationMin,WarehouseID,SalesRep,TotalAmount
261,2025-07-16 18:12:40,2025-05-08 02:46:53,Bong,918,Sports,Luzon,19,439.76,0.16,0.12,Cash,Completed,Makati,38.48,No,Changed Mind,2,469,NONE,Social Media,Tablet,42.0,WH-03,Team B,7860.8
264,2025-07-31 16:35:54,2025-11-13 14:41:20,Sherwin,327,Apparel,NCR,3,329.22,0.03,0.12,Cash,Completed,Davao,8.37,No,Defective,5,250,NONE,Paid Search,Tablet,41.6,WH-01,Team B,1072.99
266,2025-07-21 18:08:25,2025-08-18 16:39:17,Bong,127,Apparel,Luzon,6,323.94,0.3,0.12,Bank Transfer,Completed,Davao,35.2,No,Changed Mind,5,467,WELCOME10,Social Media,Desktop,8.0,WH-03,Team A,1523.81
274,2025-07-29 11:35:13,2025-05-05 17:51:18,Imee,374,Beauty,Luzon,18,280.29,0.08,0.12,Credit Card,Completed,Makati,11.67,No,,1,13,SUMMER20,Social Media,Tablet,22.5,WH-01,Team B,5198.59
277,2025-07-25 05:15:30,2025-02-06 08:24:01,Pia,347,Beauty,NCR,19,96.12,0.01,0.12,E-Wallet,Completed,Quezon City,21.99,No,,3,453,FLASH50,Social Media,Desktop,31.9,WH-02,Team A,2024.98
294,2025-07-07 05:30:12,2025-08-19 12:26:20,Robinhood,155,Sports,Visayas,5,40.32,0.0,0.12,Credit Card,Completed,Cebu,18.64,No,Changed Mind,3,106,NONE,Organic,Mobile,29.1,WH-02,Team B,225.79
306,2025-07-17 17:38:41,2026-02-21 08:28:17,Sherwin,286,Beauty,NCR,8,164.33,0.14,0.12,E-Wallet,Completed,Cebu,10.79,No,Changed Mind,4,263,WELCOME10,Paid Search,Desktop,17.5,WH-03,Team B,1266.26
316,2025-07-10 10:05:40,2025-04-06 12:29:58,Imee,406,Sports,NCR,9,78.81,0.01,0.12,E-Wallet,Completed,Manila,25.21,No,,5,99,FLASH50,Social Media,Desktop,9.5,WH-02,Team B,786.46
320,2025-07-15 15:12:05,2025-06-02 23:51:34,Raffy,465,Beauty,Visayas,7,302.03,0.08,0.12,E-Wallet,Completed,Quezon City,18.92,No,Wrong Item,4,446,WELCOME10,Social Media,Desktop,32.2,WH-01,Team A,2178.48
351,2025-07-01 21:25:17,2025-05-19 08:45:30,Risa,732,Home,Mindanao,9,494.66,0.01,0.12,Bank Transfer,Completed,Cebu,41.89,No,Changed Mind,2,123,NONE,Organic,Mobile,6.6,WH-01,Team C,4936.31
353,2025-07-12 06:04:59,2025-05-27 01:52:45,Loren,481,Apparel,Visayas,5,393.5,0.3,0.12,Cash,Completed,Cebu,19.36,No,Defective,2,494,WELCOME10,Organic,Tablet,4.4,WH-01,Team C,1542.52
362,2025-07-05 05:00:33,2025-02-09 11:55:14,Loren,315,Beauty,Visayas,10,199.19,0.09,0.12,E-Wallet,Completed,Davao,44.9,No,Defective,2,158,WELCOME10,Organic,Tablet,8.6,WH-03,Team B,2030.14
371,2025-07-24 23:09:03,2025-10-30 01:29:08,Robinhood,221,Sports,Mindanao,14,107.6,0.21,0.12,E-Wallet,Completed,Cebu,30.63,No,,5,374,NONE,Paid Search,Mobile,10.2,WH-02,Team B,1332.86
382,2025-07-09 20:03:59,2025-08-26 00:03:39,Sherwin,586,Sports,Visayas,18,114.53,0.28,0.12,Cash,Completed,Quezon City,9.3,No,Wrong Item,1,451,NONE,Social Media,Mobile,24.4,WH-01,Team B,1662.43
388,2025-07-02 23:24:25,2025-10-06 09:37:49,Mark,762,Apparel,Luzon,10,96.87,0.02,0.12,Credit Card,Cancelled,Cebu,30.46,No,,3,272,NONE,Paid Search,Mobile,29.4,WH-01,Team B,1063.25
410,2025-07-26 13:45:55,2025-08-05 01:51:19,Risa,188,Electronics,Mindanao,12,403.28,0.08,0.12,E-Wallet,Completed,Makati,9.61,No,Changed Mind,4,38,FLASH50,Direct,Desktop,25.7,WH-03,Team A,4986.48
447,2025-07-01 06:51:10,2025-03-09 19:03:26,Pia,378,Sports,Visayas,3,73.1,0.24,0.12,Credit Card,Refunded,Davao,34.78,No,Wrong Item,1,282,NONE,Social Media,Tablet,13.9,WH-03,Team A,186.67
454,2025-07-30 16:13:36,2025-02-09 08:06:14,Pia,688,Home,Mindanao,10,227.37,0.2,0.12,Bank Transfer,Pending,Makati,20.68,No,Wrong Item,5,337,WELCOME10,Social Media,Mobile,31.7,WH-02,Team A,2037.24
468,2025-07-20 16:56:15,2025-02-15 19:41:10,Loren,910,Home,Luzon,19,460.35,0.2,0.12,Cash,Completed,Cebu,28.08,No,Changed Mind,4,424,WELCOME10,Organic,Desktop,28.6,WH-01,Team C,7837.0
479,2025-07-23 09:30:11,2026-01-23 10:46:32,Jinggoy,824,Home,NCR,17,425.11,0.1,0.12,Bank Transfer,Completed,Makati,16.31,No,,5,131,WELCOME10,Direct,Tablet,36.3,WH-02,Team C,7284.68
487,2025-07-09 17:40:06,2025-07-17 22:37:43,Mark,331,Electronics,NCR,17,305.52,0.19,0.12,Cash,Completed,Manila,36.92,No,Defective,2,192,NONE,Social Media,Tablet,43.8,WH-01,Team A,4711.85
498,2025-07-04 14:08:38,2025-09-12 21:12:00,Loren,803,Apparel,Visayas,3,51.68,0.1,0.12,E-Wallet,Completed,Cebu,44.32,No,Defective,4,379,FLASH50,Direct,Tablet,22.9,WH-01,Team B,156.28
510,2025-07-30 23:09:57,2025-09-24 02:36:25,Loren,575,Electronics,Visayas,7,27.48,0.02,0.12,Bank Transfer,Completed,Davao,47.19,No,,1,113,FLASH50,Paid Search,Tablet,2.1,WH-02,Team B,211.13
517,2025-07-05 19:17:21,2025-01-10 05:39:06,Grace,657,Home,NCR,18,332.81,0.23,0.12,E-Wallet,Completed,Manila,25.2,No,,2,205,SUMMER20,Organic,Tablet,37.0,WH-01,Team A,5166.28
523,2025-07-25 13:58:58,2025-11-28 11:29:16,Bong,801,Beauty,Luzon,10,186.1,0.2,0.12,Credit Card,Completed,Manila,24.78,No,Defective,5,237,FLASH50,Paid Search,Mobile,25.9,WH-03,Team C,1667.46
531,2025-07-06 23:57:46,2025-08-27 14:12:35,Risa,724,Sports,NCR,8,248.11,0.27,0.12,Cash,Completed,Quezon City,42.35,No,Wrong Item,2,332,SUMMER20,Social Media,Desktop,42.8,WH-02,Team B,1622.84
538,2025-07-20 07:28:29,2025-11-03 03:53:22,Jinggoy,369,Apparel,Mindanao,4,38.72,0.17,0.12,Cash,Refunded,Davao,49.62,No,Wrong Item,3,200,NONE,Social Media,Tablet,8.8,WH-02,Team A,143.98
576,2025-07-08 05:18:58,2025-09-07 06:47:57,Mark,650,Home,Mindanao,16,494.35,0.19,0.12,E-Wallet,Cancelled,Cebu,43.57,No,,4,75,FLASH50,Paid Search,Tablet,44.7,WH-03,Team C,7175.59
578,2025-07-30 06:26:40,2025-03-24 18:50:32,Risa,518,Sports,Visayas,3,38.55,0.06,0.12,Credit Card,Completed,Manila,40.03,No,Changed Mind,5,376,WELCOME10,Organic,Desktop,33.7,WH-02,Team A,121.76
590,2025-07-21 16:33:47,2025-07-24 23:13:09,Raffy,502,Apparel,Luzon,2,166.12,0.18,0.12,Bank Transfer,Completed,Manila,22.52,No,Changed Mind,5,231,FLASH50,Social Media,Desktop,37.6,WH-01,Team B,305.13
600,2025-07-21 20:05:32,2025-07-27 02:34:20,Bong,385,Apparel,Luzon,5,448.21,0.09,0.12,E-Wallet,Completed,Davao,27.32,No,Changed Mind,4,116,SUMMER20,Organic,Desktop,34.5,WH-03,Team A,2284.08
610,2025-07-15 14:49:26,2026-02-08 06:55:37,Robinhood,106,Apparel,Luzon,6,112.89,0.03,0.12,Credit Card,Completed,Cebu,17.04,No,Changed Mind,1,220,WELCOME10,Direct,Mobile,1.7,WH-03,Team B,735.86
672,2025-07-23 13:53:27,2025-04-27 10:18:21,Jinggoy,820,Apparel,Mindanao,14,227.59,0.15,0.12,Cash,Completed,Makati,48.99,No,,2,253,FLASH50,Organic,Mobile,29.6,WH-02,Team B,3033.32
709,2025-07-21 17:13:55,2025-02-15 09:38:44,Francis,507,Beauty,Luzon,12,274.95,0.15,0.12,Credit Card,Completed,Cebu,35.84,No,Defective,1,373,WELCOME10,Paid Search,Desktop,27.7,WH-03,Team B,3141.03
728,2025-07-16 09:16:22,2025-11-01 07:49:59,Jinggoy,362,Sports,Visayas,5,42.89,0.03,0.12,E-Wallet,Completed,Cebu,36.61,Yes,Defective,1,431,NONE,Direct,Desktop,22.7,WH-03,Team B,232.98
762,2025-07-29 01:16:05,2026-03-03 12:57:34,Jinggoy,410,Apparel,Luzon,12,497.9,0.14,0.12,Cash,Completed,Manila,44.49,Yes,Changed Mind,3,359,WELCOME10,Direct,Mobile,11.1,WH-03,Team C,5754.93
778,2025-07-25 21:19:35,2025-06-20 03:33:48,Mark,591,Sports,Mindanao,15,356.22,0.24,0.12,Credit Card,Completed,Cebu,31.74,No,Defective,2,231,NONE,Paid Search,Mobile,44.0,WH-03,Team B,4548.22
783,2025-07-10 09:19:33,2026-01-20 21:30:52,Risa,338,Electronics,NCR,19,54.57,0.26,0.12,Bank Transfer,Completed,Davao,11.97,No,Changed Mind,3,295,FLASH50,Social Media,Mobile,17.8,WH-01,Team A,859.32
808,2025-07-07 04:09:44,2026-01-27 13:52:02,Jinggoy,513,Sports,Visayas,15,383.8,0.06,0.12,Credit Card,Completed,Davao,27.78,No,Wrong Item,2,328,SUMMER20,Organic,Desktop,4.0,WH-02,Team A,6060.97
849,2025-07-15 13:59:01,2025-12-28 08:45:30,Mark,122,Electronics,NCR,15,437.05,0.02,0.12,Bank Transfer,Completed,Davao,9.35,No,Changed Mind,3,67,WELCOME10,Paid Search,Tablet,13.1,WH-02,Team C,7195.59
856,2025-07-01 14:59:34,2025-04-05 03:12:18,Loren,196,Electronics,Visayas,1,306.73,0.14,0.12,E-Wallet,Pending,Davao,7.3,No,Changed Mind,1,95,WELCOME10,Direct,Desktop,18.0,WH-03,Team B,295.44
860,2025-07-16 11:12:30,2025-03-02 07:04:02,Pia,565,Sports,Luzon,2,433.58,0.21,0.12,Cash,Completed,Cebu,26.58,No,,3,424,SUMMER20,Organic,Mobile,22.2,WH-03,Team C,767.26
862,2025-07-08 10:55:35,2025-02-27 16:51:03,Loren,476,Electronics,Luzon,16,240.8,0.28,0.12,E-Wallet,Pending,Makati,19.55,No,,4,474,NONE,Paid Search,Tablet,15.2,WH-01,Team C,3106.9
878,2025-07-11 09:23:20,2025-09-01 19:57:31,Bong,647,Apparel,Visayas,3,92.08,0.05,0.12,E-Wallet,Completed,Makati,11.42,No,Defective,1,373,NONE,Social Media,Desktop,8.2,WH-02,Team A,293.92
932,2025-07-08 10:06:35,2026-01-26 21:34:11,Robinhood,592,Apparel,Visayas,15,69.66,0.26,0.12,Credit Card,Completed,Manila,7.54,No,Defective,2,431,WELCOME10,Paid Search,Desktop,29.2,WH-03,Team C,866.01
954,2025-07-02 22:31:51,2025-06-08 09:33:42,Robinhood,898,Home,Visayas,12,54.0,0.07,0.12,Credit Card,Completed,Quezon City,28.75,No,Wrong Item,5,483,FLASH50,Social Media,Tablet,17.4,WH-02,Team C,674.96
957,2025-07-04 15:19:34,2026-01-15 00:23:00,Risa,202,Beauty,Visayas,17,322.92,0.21,0.12,Credit Card,Completed,Manila,21.02,No,Defective,5,471,SUMMER20,Social Media,Tablet,42.7,WH-01,Team B,4857.23
958,2025-07-14 07:41:48,2025-05-11 23:51:50,Robinhood,401,Apparel,Visayas,12,217.68,0.29,0.12,Cash,Completed,Makati,22.07,No,,5,106,NONE,Direct,Desktop,1.4,WH-01,Team A,2077.19
967,2025-07-15 19:38:38,2025-02-04 05:54:07,Sherwin,906,Beauty,Luzon,15,324.36,0.19,0.12,Cash,Completed,Davao,41.05,No,,2,314,SUMMER20,Direct,Tablet,42.5,WH-03,Team A,4413.89
969,2025-07-25 14:29:56,2025-04-06 23:38:17,Mark,617,Electronics,Visayas,14,48.35,0.08,0.12,Credit Card,Completed,Cebu,11.77,No,,5,28,FLASH50,Social Media,Desktop,39.5,WH-03,Team C,697.48
988,2025-07-11 15:14:42,2025-11-25 11:07:58,Sherwin,588,Sports,Luzon,1,180.62,0.05,0.12,Credit Card,Completed,Manila,8.83,No,,3,53,FLASH50,Social Media,Desktop,44.1,WH-02,Team A,192.18
992,2025-07-11 17:20:32,2025-07-10 00:47:04,Grace,457,Apparel,NCR,8,395.94,0.08,0.12,Credit Card,Pending,Quezon City,22.19,Yes,Changed Mind,2,365,FLASH50,Organic,Mobile,6.6,WH-02,Team C,3263.81
999,2025-07-29 09:56:29,2025-08-29 08:39:04,Imee,604,Apparel,Luzon,15,431.98,0.28,0.12,E-Wallet,Cancelled,Cebu,41.49,No,,1,487,WELCOME10,Social Media,Tablet,22.8,WH-03,Team C,5225.23
1023,2025-07-02 05:04:58,2025-09-04 03:54:33,Bong,713,Beauty,Mindanao,2,31.1,0.1,0.12,E-Wallet,Cancelled,Quezon City,11.04,No,Defective,1,327,SUMMER20,Social Media,Mobile,43.0,WH-02,Team A,62.7
1024,2025-07-11 19:45:55,2025-05-01 03:11:48,Bong,806,Apparel,Luzon,17,88.54,0.17,0.12,Cash,Refunded,Makati,25.36,No,Defective,5,434,WELCOME10,Direct,Tablet,20.4,WH-02,Team B,1399.22
1041,2025-07-02 23:11:37,2026-02-26 06:02:05,Robinhood,540,Electronics,Visayas,18,220.36,0.01,0.12,Credit Card,Completed,Quezon City,18.87,No,,2,116,FLASH50,Organic,Tablet,8.8,WH-02,Team B,4398.03
1055,2025-07-10 03:14:48,2026-02-10 19:05:15,Robinhood,910,Electronics,Visayas,5,111.3,0.25,0.12,Bank Transfer,Completed,Quezon City,47.48,No,Wrong Item,1,389,SUMMER20,Direct,Mobile,4.2,WH-03,Team A,467.46
1073,2025-07-20 21:47:10,2025-02-12 11:15:58,Bong,957,Electronics,Luzon,10,76.15,0.23,0.12,Bank Transfer,Completed,Manila,14.17,No,,1,69,WELCOME10,Paid Search,Desktop,26.7,WH-03,Team A,656.72
1091,2025-07-16 12:11:30,2025-09-27 03:36:29,Sherwin,868,Apparel,Mindanao,3,423.9,0.26,0.12,Cash,Completed,Manila,6.22,Yes,Changed Mind,4,342,NONE,Direct,Tablet,21.6,WH-01,Team A,1053.98
1098,2025-07-10 10:17:00,2025-12-19 03:17:46,Francis,530,Apparel,NCR,17,470.08,0.17,0.12,Bank Transfer,Completed,Cebu,23.42,No,Wrong Item,3,236,NONE,Organic,Desktop,25.3,WH-03,Team A,7428.77
1122,2025-07-08 17:30:47,2025-01-05 08:45:31,Francis,944,Sports,Mindanao,12,147.4,0.29,0.12,Credit Card,Completed,Davao,14.96,No,Wrong Item,5,176,WELCOME10,Direct,Mobile,11.8,WH-01,Team B,1406.55
1155,2025-07-20 17:33:30,2025-11-16 18:35:27,Bong,468,Apparel,Luzon,5,279.43,0.06,0.12,Cash,Completed,Makati,39.93,No,Defective,3,287,WELCOME10,Organic,Mobile,32.4,WH-02,Team B,1470.92
1167,2025-07-13 05:47:06,2026-01-19 18:10:57,Raffy,658,Sports,Visayas,15,115.59,0.19,0.12,Cash,Completed,Makati,20.45,No,Defective,2,69,FLASH50,Paid Search,Desktop,36.4,WH-01,Team A,1572.95
1171,2025-07-17 08:16:55,2025-05-05 08:06:24,Pia,169,Sports,Mindanao,5,104.81,0.19,0.12,Credit Card,Completed,Makati,37.73,No,Changed Mind,4,292,SUMMER20,Paid Search,Desktop,44.2,WH-01,Team C,475.42
1176,2025-07-21 12:22:06,2025-09-18 21:56:15,Raffy,113,Home,Visayas,15,168.91,0.2,0.12,Bank Transfer,Cancelled,Quezon City,20.67,Yes,Wrong Item,3,106,FLASH50,Social Media,Tablet,28.8,WH-02,Team C,2270.15
1186,2025-07-09 08:34:47,2025-09-06 15:30:45,Grace,643,Apparel,Luzon,9,131.81,0.29,0.12,Bank Transfer,Refunded,Davao,27.41,No,Wrong Item,1,434,SUMMER20,Paid Search,Desktop,15.6,WH-03,Team B,943.34
1189,2025-07-17 01:45:09,2025-12-08 13:39:44,Grace,147,Beauty,Luzon,10,299.19,0.19,0.12,Credit Card,Completed,Davao,41.23,No,Changed Mind,1,249,NONE,Direct,Mobile,7.2,WH-01,Team C,2714.25
1196,2025-07-16 18:17:04,2026-03-06 11:02:11,Grace,441,Sports,Mindanao,5,283.47,0.14,0.12,Credit Card,Pending,Cebu,12.89,No,Defective,4,182,SUMMER20,Organic,Desktop,19.6,WH-03,Team C,1365.19
1203,2025-07-25 03:07:21,2025-11-21 07:36:55,Grace,165,Apparel,Mindanao,1,167.33,0.25,0.12,E-Wallet,Refunded,Quezon City,26.93,No,,1,459,WELCOME10,Organic,Tablet,32.6,WH-01,Team C,140.56
1225,2025-07-28 02:58:29,2025-02-09 02:17:40,Pia,962,Home,NCR,1,165.47,0.26,0.12,Bank Transfer,Completed,Davao,47.88,No,Defective,5,145,SUMMER20,Organic,Mobile,2.1,WH-03,Team A,137.14
1230,2025-07-03 12:10:47,2025-12-13 18:30:05,Grace,507,Beauty,Mindanao,6,232.98,0.2,0.12,Bank Transfer,Completed,Cebu,19.65,No,Defective,1,300,NONE,Paid Search,Desktop,44.6,WH-01,Team A,1252.5
1237,2025-07-17 23:37:02,2026-03-09 03:54:44,Sherwin,945,Home,Mindanao,3,104.12,0.15,0.12,Cash,Completed,Makati,17.07,No,Changed Mind,3,384,WELCOME10,Paid Search,Tablet,43.1,WH-01,Team A,297.37
1244,2025-07-17 18:43:49,2025-11-22 09:58:09,Raffy,459,Home,Mindanao,7,75.04,0.24,0.12,Cash,Completed,Manila,29.39,No,Changed Mind,5,448,SUMMER20,Direct,Desktop,27.8,WH-03,Team A,447.12
1257,2025-07-10 17:16:15,2025-12-20 23:34:55,Risa,953,Beauty,Mindanao,1,339.04,0.07,0.12,Bank Transfer,Completed,Davao,9.56,No,Defective,5,407,SUMMER20,Organic,Mobile,20.5,WH-02,Team B,353.14
1262,2025-07-19 16:58:59,2025-08-01 21:05:54,Jinggoy,674,Home,Luzon,19,158.16,0.22,0.12,Bank Transfer,Completed,Davao,11.4,No,Defective,5,205,FLASH50,Social Media,Mobile,17.0,WH-03,Team A,2625.2
1264,2025-07-22 00:04:47,2025-01-12 05:23:25,Loren,110,Beauty,Mindanao,13,358.32,0.13,0.12,Bank Transfer,Completed,Cebu,11.79,No,Defective,1,99,SUMMER20,Social Media,Mobile,8.6,WH-01,Team C,4538.91
1285,2025-07-17 09:59:55,2025-02-02 13:20:51,Bong,696,Apparel,Mindanao,13,423.02,0.13,0.12,E-Wallet,Completed,Quezon City,29.62,Yes,Defective,1,32,NONE,Paid Search,Desktop,6.9,WH-01,Team B,5358.48
1288,2025-07-02 09:25:37,2025-01-08 04:57:42,Sherwin,622,Beauty,Mindanao,14,158.29,0.12,0.12,E-Wallet,Pending,Manila,41.81,No,Wrong Item,2,445,SUMMER20,Paid Search,Desktop,34.7,WH-03,Team B,2184.15
1295,2025-07-05 04:42:09,2025-06-22 11:56:59,Raffy,594,Sports,Luzon,17,226.06,0.12,0.12,Bank Transfer,Pending,Makati,33.68,No,Wrong Item,4,357,WELCOME10,Social Media,Desktop,15.2,WH-03,Team A,3787.68
1301,2025-07-26 00:09:08,2026-02-23 17:38:46,Pia,397,Sports,Mindanao,7,271.99,0.18,0.12,Cash,Completed,Cebu,14.88,No,Wrong Item,2,309,WELCOME10,Direct,Tablet,37.0,WH-01,Team B,1748.57
1313,2025-07-08 05:42:23,2026-02-12 21:56:34,Jinggoy,494,Electronics,Visayas,11,150.22,0.3,0.12,Credit Card,Completed,Manila,30.6,No,Changed Mind,5,192,NONE,Social Media,Mobile,32.3,WH-03,Team B,1295.5
1316,2025-07-09 01:38:50,2025-11-19 16:23:41,Bong,436,Electronics,NCR,9,350.1,0.18,0.12,Credit Card,Completed,Manila,30.31,No,,4,402,SUMMER20,Social Media,Desktop,24.3,WH-03,Team A,2893.79
1340,2025-07-22 00:20:20,2025-01-19 17:45:14,Francis,390,Electronics,Mindanao,16,298.5,0.13,0.12,E-Wallet,Completed,Cebu,42.21,No,Wrong Item,2,355,NONE,Paid Search,Tablet,19.9,WH-03,Team C,4653.73
1363,2025-07-09 15:00:26,2025-11-15 05:57:27,Jinggoy,787,Beauty,Luzon,13,77.76,0.08,0.12,Credit Card,Completed,Quezon City,49.29,No,,5,240,SUMMER20,Direct,Desktop,41.9,WH-03,Team C,1041.61
1376,2025-07-09 13:14:47,2025-08-02 12:55:58,Francis,299,Home,NCR,3,277.59,0.04,0.12,Cash,Completed,Makati,34.48,No,Wrong Item,3,162,WELCOME10,Paid Search,Tablet,30.6,WH-01,Team A,895.39
