TransactionID,OrderDate,DeliveryDate,CustomerName,ProductID,Category,Region,Quantity,UnitPrice,DiscountPct,TaxRate,PaymentMethod,OrderStatus,ShippingCity,ShippingCost,IsReturned,ReturnReason,FeedbackScore,LoyaltyPoints,PromoCode,SourceChannel,DeviceType,SessionDurationMin,WarehouseID,SalesRep,TotalAmount
587,2025-08-05 08:04:11,2025-06-29 21:17:32,Pia,939,Sports,Mindanao,13,140.55,0.03,0.12,Bank Transfer,Completed,Davao,26.91,No,Changed Mind,2,372,FLASH50,Social Media,Mobile,10.4,WH-02,Team B,1985.02
606,2025-08-07 08:02:24,2025-01-28 02:22:50,Grace,769,Apparel,NCR,2,180.45,0.13,0.12,Credit Card,Completed,Quezon City,49.25,No,Wrong Item,3,117,NONE,Social Media,Tablet,45.0,WH-01,Team A,351.66
609,2025-08-10 01:47:01,2026-02-20 09:27:53,Risa,421,Electronics,Visayas,8,225.9,0.0,0.12,Credit Card,Completed,Manila,29.68,No,Changed Mind,5,35,NONE,Paid Search,Desktop,20.0,WH-01,Team B,2024.06
613,2025-08-16 18:39:21,2025-07-05 01:01:33,Sherwin,873,Sports,NCR,14,230.41,0.12,0.12,E-Wallet,Completed,Quezon City,36.33,No,Wrong Item,3,174,NONE,Direct,Desktop,19.4,WH-03,Team B,3179.29
637,2025-08-12 20:17:52,2025-02-19 21:18:58,Bong,645,Apparel,Mindanao,16,498.3,0.07,0.12,Credit Card,Cancelled,Makati,36.13,No,Wrong Item,1,95,SUMMER20,Direct,Tablet,20.1,WH-01,Team C,8304.47
654,2025-08-07 02:33:28,2025-03-27 17:12:00,Pia,821,Sports,Luzon,6,421.62,0.0,0.12,Cash,Completed,Makati,14.81,No,Defective,4,314,WELCOME10,Social Media,Desktop,15.2,WH-02,Team B,2833.29
664,2025-08-14 03:25:41,2025-12-24 10:01:44,Pia,618,Apparel,NCR,11,139.58,0.12,0.12,E-Wallet,Completed,Manila,28.47,No,Defective,4,79,SUMMER20,Paid Search,Desktop,14.5,WH-03,Team C,1513.27
675,2025-08-05 07:49:45,2025-04-15 02:24:44,Francis,472,Beauty,Visayas,15,31.84,0.15,0.12,Credit Card,Pending,Cebu,27.47,No,Wrong Item,1,127,NONE,Social Media,Mobile,30.3,WH-01,Team A,454.68
682,2025-08-16 10:43:22,2025-12-06 06:00:56,Risa,513,Beauty,Mindanao,9,66.39,0.18,0.12,Bank Transfer,Completed,Davao,17.65,No,,5,188,WELCOME10,Direct,Desktop,12.9,WH-02,Team A,548.75
698,2025-08-23 09:13:19,2025-07-25 15:14:42,Raffy,174,Sports,Visayas,14,97.08,0.16,0.12,Credit Card,Cancelled,Quezon City,34.12,Yes,Defective,1,157,SUMMER20,Paid Search,Desktop,31.2,WH-02,Team A,1278.66
700,2025-08-25 16:55:42,2026-01-14 01:49:12,Jinggoy,620,Electronics,Mindanao,7,425.72,0.08,0.12,Bank Transfer,Completed,Quezon City,44.41,No,Changed Mind,5,203,NONE,Organic,Tablet,43.2,WH-01,Team B,3070.63
707,2025-08-05 03:35:19,2025-11-13 13:31:34,Francis,686,Home,Mindanao,7,200.89,0.09,0.12,Bank Transfer,Completed,Manila,17.44,No,Changed Mind,3,250,SUMMER20,Paid Search,Desktop,3.6,WH-02,Team B,1433.23
717,2025-08-27 07:41:22,2025-04-23 17:06:31,Raffy,844,Home,Mindanao,2,441.22,0.16,0.12,Cash,Completed,Quezon City,10.37,No,,5,490,SUMMER20,Direct,Desktop,33.7,WH-02,Team B,830.2
738,2025-08-22 18:48:05,2025-03-13 13:12:08,Risa,311,Electronics,Mindanao,7,424.75,0.18,0.12,Cash,Completed,Manila,18.2,No,,1,168,FLASH50,Paid Search,Desktop,32.7,WH-01,Team C,2730.63
747,2025-08-12 01:38:37,2025-07-29 09:19:27,Francis,139,Electronics,NCR,5,324.35,0.23,0.12,Credit Card,Completed,Makati,31.26,No,,2,238,NONE,Social Media,Desktop,33.8,WH-01,Team A,1398.6
750,2025-08-12 03:05:45,2025-05-24 18:03:14,Imee,739,Beauty,NCR,2,123.31,0.11,0.12,E-Wallet,Pending,Makati,21.9,No,Defective,1,210,FLASH50,Paid Search,Tablet,19.6,WH-03,Team C,245.83
751,2025-08-16 16:14:57,2025-06-21 07:26:10,Loren,460,Home,Visayas,17,200.17,0.0,0.12,E-Wallet,Completed,Davao,34.01,No,Wrong Item,1,476,NONE,Social Media,Mobile,40.1,WH-02,Team B,3811.24
764,2025-08-19 19:45:25,2026-03-05 03:45:19,Imee,950,Electronics,Mindanao,11,428.89,0.29,0.12,Credit Card,Pending,Makati,35.32,No,,4,297,NONE,Paid Search,Tablet,18.2,WH-03,Team A,3751.59
780,2025-08-19 12:51:39,2025-03-04 19:49:17,Raffy,860,Electronics,NCR,10,424.06,0.18,0.12,Bank Transfer,Pending,Makati,28.93,No,,2,299,WELCOME10,Paid Search,Tablet,32.0,WH-03,Team B,3894.57
789,2025-08-16 00:36:43,2025-09-05 04:33:35,Bong,209,Beauty,NCR,14,315.04,0.03,0.12,Credit Card,Pending,Davao,44.68,No,Wrong Item,2,176,FLASH50,Organic,Tablet,18.6,WH-01,Team B,4791.63
793,2025-08-09 07:30:26,2025-11-01 15:25:36,Francis,511,Sports,NCR,5,248.1,0.23,0.12,Bank Transfer,Cancelled,Cebu,37.34,No,Wrong Item,4,486,SUMMER20,Social Media,Tablet,2.7,WH-01,Team A,1069.81
797,2025-08-31 09:09:06,2026-01-28 16:00:22,Risa,194,Electronics,Visayas,2,434.47,0.19,0.12,Cash,Completed,Manila,19.7,No,Changed Mind,4,333,WELCOME10,Direct,Tablet,37.8,WH-01,Team C,788.3
798,2025-08-22 20:49:54,2025-01-13 22:40:22,Robinhood,566,Apparel,NCR,8,49.16,0.01,0.12,E-Wallet,Completed,Quezon City,38.68,No,,4,434,WELCOME10,Direct,Desktop,38.1,WH-01,Team A,436.07
819,2025-08-11 18:28:07,2025-07-16 16:41:22,Pia,351,Apparel,Visayas,7,220.11,0.07,0.12,Bank Transfer,Refunded,Davao,24.45,No,Defective,3,259,FLASH50,Social Media,Tablet,10.2,WH-02,Team A,1604.87
829,2025-08-26 10:23:34,2025-08-23 12:00:57,Risa,640,Apparel,Visayas,8,439.55,0.28,0.12,Bank Transfer,Completed,Cebu,47.7,No,,5,237,WELCOME10,Social Media,Tablet,33.3,WH-03,Team B,2835.62
855,2025-08-10 22:03:44,2025-04-02 17:53:38,Risa,920,Apparel,NCR,5,75.5,0.23,0.12,Credit Card,Completed,Manila,29.29,No,Defective,5,50,FLASH50,Social Media,Desktop,31.9,WH-03,Team C,325.56
864,2025-08-04 23:34:25,2025-12-20 06:45:03,Risa,873,Beauty,Visayas,10,109.42,0.21,0.12,E-Wallet,Completed,Cebu,34.39,No,Wrong Item,1,485,NONE,Organic,Tablet,6.1,WH-01,Team B,968.15
869,2025-08-14 19:37:29,2025-02-17 07:13:23,Francis,839,Home,Mindanao,19,163.57,0.06,0.12,Bank Transfer,Completed,Quezon City,16.13,No,Wrong Item,5,211,NONE,Paid Search,Tablet,26.4,WH-02,Team A,3271.92
874,2025-08-04 17:31:59,2026-02-02 14:57:02,Jinggoy,152,Beauty,NCR,15,367.39,0.0,0.12,Bank Transfer,Completed,Cebu,9.37,No,,4,257,NONE,Organic,Desktop,34.9,WH-02,Team A,6172.15
880,2025-08-26 02:44:33,2025-11-01 00:48:03,Robinhood,608,Apparel,NCR,2,444.38,0.08,0.12,E-Wallet,Cancelled,Quezon City,16.09,No,Changed Mind,1,454,FLASH50,Social Media,Desktop,19.1,WH-03,Team B,915.78
884,2025-08-31 16:20:26,2025-04-27 01:22:16,Robinhood,521,Home,Luzon,1,127.7,0.12,0.12,Cash,Refunded,Makati,40.22,No,Wrong Item,2,317,NONE,Organic,Tablet,17.4,WH-01,Team B,125.86
885,2025-08-03 04:30:33,2025-05-20 14:18:06,Sherwin,656,Apparel,Visayas,9,42.09,0.14,0.12,Credit Card,Completed,Cebu,35.84,No,Wrong Item,1,346,SUMMER20,Social Media,Tablet,14.1,WH-02,Team B,364.87
888,2025-08-02 16:45:59,2025-07-14 00:31:08,Loren,255,Electronics,NCR,10,94.1,0.29,0.12,Cash,Completed,Quezon City,27.98,Yes,Defective,3,22,WELCOME10,Social Media,Mobile,41.3,WH-02,Team C,748.28
906,2025-08-22 13:07:00,2025-02-03 00:29:33,Jinggoy,701,Beauty,Mindanao,2,437.58,0.05,0.12,Credit Card,Completed,Cebu,43.29,No,Defective,3,331,WELCOME10,Organic,Tablet,31.8,WH-03,Team A,931.17
912,2025-08-17 20:45:08,2026-02-12 18:52:50,Sherwin,448,Beauty,Luzon,18,377.17,0.17,0.12,Bank Transfer,Completed,Quezon City,10.86,No,Wrong Item,2,11,WELCOME10,Organic,Tablet,12.1,WH-01,Team C,6311.11
920,2025-08-17 04:27:40,2025-12-05 16:52:52,Francis,549,Home,NCR,1,418.28,0.19,0.12,Bank Transfer,Completed,Cebu,32.44,No,Wrong Item,1,66,WELCOME10,Organic,Mobile,41.7,WH-01,Team A,379.46
942,2025-08-06 02:04:09,2025-03-18 16:55:06,Robinhood,361,Sports,Mindanao,17,94.28,0.08,0.12,E-Wallet,Pending,Quezon City,17.58,No,,1,273,FLASH50,Direct,Desktop,21.3,WH-01,Team B,1651.48
949,2025-08-03 00:24:49,2025-10-23 14:32:46,Grace,609,Sports,Luzon,16,150.86,0.19,0.12,Credit Card,Completed,Makati,47.14,Yes,,1,378,FLASH50,Organic,Desktop,15.0,WH-02,Team C,2189.76
996,2025-08-10 11:24:50,2025-09-25 03:08:17,Grace,543,Apparel,Luzon,10,372.55,0.15,0.12,Cash,Completed,Cebu,39.19,No,Defective,3,296,NONE,Paid Search,Desktop,13.3,WH-02,Team C,3546.68
1001,2025-08-11 12:14:18,2026-01-02 22:37:24,Robinhood,296,Electronics,NCR,11,21.44,0.09,0.12,Cash,Completed,Makati,12.75,Yes,Wrong Item,3,442,NONE,Social Media,Desktop,20.1,WH-01,Team C,240.37
1013,2025-08-18 02:21:00,2025-04-22 06:43:05,Grace,498,Electronics,Luzon,13,141.26,0.22,0.12,E-Wallet,Pending,Quezon City,48.14,No,,3,430,SUMMER20,Organic,Desktop,19.6,WH-01,Team B,1604.26
1015,2025-08-16 03:07:33,2025-09-03 01:08:34,Jinggoy,318,Electronics,Luzon,18,353.47,0.17,0.12,E-Wallet,Completed,Makati,46.28,No,Defective,1,20,WELCOME10,Direct,Mobile,30.8,WH-03,Team A,5914.54
1030,2025-08-19 15:15:36,2025-05-21 00:02:05,Sherwin,792,Sports,Luzon,12,470.73,0.05,0.12,Bank Transfer,Pending,Quezon City,20.21,No,Changed Mind,5,319,SUMMER20,Social Media,Tablet,1.4,WH-01,Team B,6010.28
1031,2025-08-02 07:23:59,2025-07-23 08:00:56,Jinggoy,599,Home,Luzon,9,401.63,0.23,0.12,Credit Card,Completed,Quezon City,19.35,No,Wrong Item,5,86,NONE,Social Media,Tablet,42.9,WH-02,Team C,3117.29
1040,2025-08-17 05:22:25,2025-02-28 08:56:51,Loren,861,Home,Luzon,14,179.8,0.13,0.12,Credit Card,Pending,Cebu,40.49,No,,2,108,NONE,Direct,Desktop,19.7,WH-02,Team C,2452.76
1043,2025-08-23 23:51:30,2025-02-26 17:30:09,Bong,208,Electronics,NCR,12,298.46,0.26,0.12,E-Wallet,Completed,Makati,36.01,No,Changed Mind,2,103,FLASH50,Social Media,Mobile,8.6,WH-03,Team C,2968.36
1064,2025-08-06 15:11:49,2025-06-30 16:28:19,Robinhood,107,Home,Mindanao,7,249.27,0.03,0.12,Bank Transfer,Completed,Cebu,21.05,No,Changed Mind,1,26,FLASH50,Social Media,Desktop,28.5,WH-03,Team B,1895.65
1072,2025-08-30 15:14:18,2026-02-17 09:27:21,Loren,845,Beauty,Luzon,13,407.42,0.15,0.12,Cash,Refunded,Davao,47.98,No,Defective,2,262,FLASH50,Organic,Desktop,16.0,WH-02,Team B,5042.23
1080,2025-08-30 01:21:34,2025-01-24 19:39:25,Imee,652,Home,NCR,13,237.91,0.02,0.12,Credit Card,Cancelled,Manila,36.19,No,Wrong Item,5,44,SUMMER20,Organic,Desktop,12.6,WH-02,Team B,3394.69
1104,2025-08-30 01:29:28,2025-10-09 23:09:25,Bong,788,Apparel,Visayas,3,63.68,0.02,0.12,Bank Transfer,Completed,Makati,49.79,No,,5,123,WELCOME10,Social Media,Desktop,20.4,WH-01,Team A,209.69
1109,2025-08-09 01:11:51,2025-08-16 04:28:11,Mark,299,Apparel,Visayas,12,17.83,0.13,0.12,Bank Transfer,Completed,Makati,13.11,No,Changed Mind,1,127,FLASH50,Direct,Mobile,17.2,WH-01,Team C,208.48
1124,2025-08-23 07:51:13,2025-02-05 22:12:32,Mark,666,Home,Mindanao,18,45.91,0.08,0.12,Credit Card,Cancelled,Davao,45.49,No,Wrong Item,4,57,WELCOME10,Social Media,Desktop,42.9,WH-01,Team C,851.5
1148,2025-08-13 08:24:27,2025-11-12 21:07:40,Imee,887,Beauty,Mindanao,17,208.44,0.22,0.12,Cash,Completed,Quezon City,27.99,No,Changed Mind,3,287,SUMMER20,Paid Search,Tablet,14.3,WH-03,Team B,3095.58
1153,2025-08-31 18:50:08,2025-12-26 17:52:27,Pia,781,Apparel,NCR,9,244.07,0.1,0.12,Bank Transfer,Completed,Manila,40.39,No,Defective,4,57,SUMMER20,Organic,Mobile,12.3,WH-02,Team B,2214.2
1161,2025-08-23 03:08:13,2025-10-25 08:44:22,Grace,149,Sports,Visayas,13,56.58,0.21,0.12,Cash,Completed,Makati,9.57,No,Wrong Item,2,338,SUMMER20,Organic,Mobile,33.9,WH-03,Team A,650.81
1164,2025-08-26 04:41:49,2025-12-18 09:58:19,Pia,540,Sports,Visayas,5,262.63,0.09,0.12,Credit Card,Completed,Quezon City,28.8,No,,1,84,NONE,Direct,Tablet,17.3,WH-03,Team C,1338.36
1165,2025-08-25 01:55:23,2025-05-21 10:54:44,Robinhood,224,Sports,Visayas,18,143.94,0.16,0.12,Cash,Completed,Davao,16.63,No,Defective,4,134,SUMMER20,Direct,Desktop,29.3,WH-02,Team A,2437.54
1185,2025-08-05 22:31:56,2025-08-10 07:14:36,Francis,700,Home,NCR,18,458.87,0.24,0.12,Bank Transfer,Completed,Makati,46.34,No,Changed Mind,4,306,WELCOME10,Organic,Mobile,1.3,WH-03,Team B,7030.62
1193,2025-08-20 05:24:40,2025-04-23 22:16:32,Francis,135,Electronics,NCR,15,306.15,0.27,0.12,Credit Card,Completed,Cebu,32.17,No,Defective,3,256,WELCOME10,Direct,Desktop,7.2,WH-02,Team B,3754.62
1205,2025-08-01 08:24:31,2025-02-14 16:19:52,Pia,441,Beauty,Visayas,6,473.43,0.25,0.12,Credit Card,Completed,Makati,15.76,No,Changed Mind,3,489,FLASH50,Direct,Desktop,18.0,WH-01,Team A,2386.09
1210,2025-08-11 08:05:02,2025-12-07 00:23:51,Loren,619,Beauty,Mindanao,5,392.26,0.06,0.12,Credit Card,Cancelled,Makati,17.8,No,,1,16,WELCOME10,Direct,Desktop,11.4,WH-01,Team A,2064.86
1235,2025-08-18 01:02:48,2025-03-28 21:38:25,Imee,112,Home,NCR,10,69.1,0.15,0.12,Cash,Completed,Quezon City,30.15,No,,5,429,SUMMER20,Organic,Mobile,32.6,WH-01,Team B,657.83
1250,2025-08-10 13:58:42,2025-05-21 03:19:18,Sherwin,129,Electronics,Visayas,2,446.16,0.06,0.12,E-Wallet,Completed,Manila,25.6,No,Defective,3,494,WELCOME10,Paid Search,Mobile,18.8,WH-01,Team C,939.43
1296,2025-08-13 05:25:08,2025-07-26 12:40:02,Raffy,630,Apparel,NCR,5,74.28,0.05,0.12,E-Wallet,Pending,Quezon City,30.0,No,Defective,1,225,WELCOME10,Organic,Desktop,27.1,WH-02,Team A,395.17
1317,2025-08-31 22:32:34,2025-09-16 19:24:48,Francis,872,Beauty,Visayas,8,243.52,0.06,0.12,Credit Card,Pending,Makati,49.51,No,Wrong Item,5,415,WELCOME10,Direct,Mobile,32.8,WH-02,Team B,2051.02
1333,2025-08-04 06:54:19,2025-02-19 19:06:19,Imee,989,Sports,NCR,11,150.79,0.2,0.12,Credit Card,Completed,Makati,32.98,No,Changed Mind,2,465,WELCOME10,Direct,Desktop,23.7,WH-03,Team B,1486.19
1351,2025-08-30 21:58:58,2025-08-06 06:03:50,Loren,734,Electronics,Luzon,19,46.7,0.08,0.12,Cash,Completed,Quezon City,49.38,No,Defective,4,66,WELCOME10,Direct,Tablet,25.8,WH-01,Team B,914.27
1387,2025-08-17 22:59:20,2025-12-14 05:18:22,Raffy,414,Sports,Visayas,16,391.04,0.18,0.12,Cash,Refunded,Manila,6.22,No,Defective,2,118,WELCOME10,Paid Search,Mobile,20.2,WH-02,Team A,5746.1
1395,2025-08-18 09:12:39,2025-01-26 01:28:49,Imee,879,Home,Visayas,18,365.03,0.17,0.12,E-Wallet,Completed,Manila,18.81,No,Wrong Item,3,85,WELCOME10,Social Media,Mobile,11.7,WH-03,Team C,6107.97
1398,2025-08-11 00:34:50,2025-06-01 23:53:52,Francis,347,Sports,Visayas,8,451.69,0.06,0.12,Cash,Completed,Davao,12.82,No,Wrong Item,4,404,FLASH50,Paid Search,Mobile,35.0,WH-01,Team A,3804.31
1417,2025-08-01 12:17:16,2026-01-11 11:49:11,Jinggoy,870,Sports,Mindanao,9,363.01,0.15,0.12,Bank Transfer,Completed,Quezon City,36.03,No,,2,153,FLASH50,Organic,Tablet,31.7,WH-01,Team B,3110.27
1453,2025-08-25 19:14:55,2026-02-22 19:55:16,Loren,766,Sports,Visayas,8,11.36,0.26,0.12,Cash,Completed,Davao,19.7,No,Changed Mind,2,134,NONE,Direct,Tablet,15.0,WH-01,Team B,75.32
1472,2025-08-06 17:21:47,2025-08-27 11:05:37,Francis,455,Home,Luzon,10,161.26,0.02,0.12,Credit Card,Completed,Davao,40.2,No,,4,10,SUMMER20,Direct,Tablet,39.3,WH-03,Team C,1769.99
