TransactionID,OrderDate,DeliveryDate,CustomerName,ProductID,Category,Region,Quantity,UnitPrice,DiscountPct,TaxRate,PaymentMethod,OrderStatus,ShippingCity,ShippingCost,IsReturned,ReturnReason,FeedbackScore,LoyaltyPoints,PromoCode,SourceChannel,DeviceType,SessionDurationMin,WarehouseID,SalesRep,TotalAmount
231,2025-04-09 16:48:26,2026-01-20 16:06:57,Grace,300,Beauty,Mindanao,15,451.72,0.14,0.12,Credit Card,Completed,Davao,32.29,No,Changed Mind,5,69,SUMMER20,Paid Search,Tablet,9.9,WH-03,Team A,6526.45
259,2025-04-16 18:15:50,2025-12-28 10:20:04,Jinggoy,624,Electronics,NCR,15,293.58,0.27,0.12,Cash,Completed,Cebu,37.34,No,Wrong Item,1,16,WELCOME10,Direct,Desktop,23.6,WH-01,Team C,3600.47
263,2025-04-22 01:43:59,2025-09-24 21:42:17,Imee,449,Electronics,Mindanao,11,243.4,0.3,0.12,E-Wallet,Completed,Quezon City,28.64,No,Wrong Item,3,377,NONE,Direct,Desktop,41.9,WH-03,Team B,2099.08
267,2025-04-20 20:54:23,2025-10-29 16:28:47,Loren,454,Beauty,Luzon,18,487.42,0.06,0.12,Credit Card,Completed,Davao,22.83,No,Wrong Item,1,335,WELCOME10,Social Media,Mobile,28.5,WH-03,Team C,9236.8
270,2025-04-02 23:15:28,2026-01-30 04:21:09,Sherwin,790,Apparel,Luzon,6,280.25,0.07,0.12,Cash,Completed,Makati,19.21,Yes,Defective,5,403,FLASH50,Direct,Tablet,22.5,WH-01,Team A,1751.45
295,2025-04-22 10:32:24,2025-07-01 21:06:40,Jinggoy,540,Beauty,Luzon,14,74.88,0.1,0.12,Cash,Cancelled,Davao,32.71,No,Changed Mind,3,165,FLASH50,Social Media,Mobile,32.9,WH-03,Team B,1056.71
317,2025-04-05 01:50:11,2025-01-15 21:37:25,Jinggoy,304,Sports,Mindanao,16,179.55,0.12,0.12,Bank Transfer,Cancelled,Makati,45.95,No,Defective,4,443,WELCOME10,Paid Search,Desktop,31.6,WH-03,Team B,2831.43
322,2025-04-22 06:28:34,2025-06-14 17:50:45,Loren,739,Home,Visayas,3,431.61,0.05,0.12,Bank Transfer,Completed,Davao,14.1,No,Wrong Item,2,433,NONE,Social Media,Tablet,22.5,WH-01,Team A,1377.7
335,2025-04-01 08:03:30,2025-10-20 03:03:22,Risa,637,Electronics,Visayas,15,235.78,0.1,0.12,E-Wallet,Completed,Quezon City,36.46,No,Wrong Item,2,62,SUMMER20,Paid Search,Desktop,19.2,WH-01,Team A,3564.99
336,2025-04-16 17:50:39,2025-07-03 10:20:03,Jinggoy,814,Beauty,Luzon,6,117.7,0.13,0.12,Credit Card,Pending,Davao,23.12,No,,4,118,SUMMER20,Paid Search,Mobile,7.0,WH-02,Team A,688.12
363,2025-04-05 22:05:46,2025-11-15 03:02:36,Bong,137,Beauty,Luzon,5,348.86,0.24,0.12,E-Wallet,Completed,Makati,13.64,No,Changed Mind,3,34,WELCOME10,Organic,Mobile,26.6,WH-02,Team C,1484.75
394,2025-04-26 05:44:28,2025-09-21 01:19:15,Imee,852,Beauty,NCR,9,344.19,0.13,0.12,Credit Card,Cancelled,Quezon City,5.81,No,Defective,4,386,NONE,Organic,Desktop,7.1,WH-01,Team B,3018.41
402,2025-04-08 16:59:27,2025-06-11 07:07:48,Bong,380,Sports,Mindanao,11,308.53,0.3,0.12,Cash,Completed,Makati,17.8,No,Wrong Item,1,239,SUMMER20,Organic,Desktop,28.6,WH-01,Team C,2660.76
408,2025-04-23 12:41:20,2025-12-24 06:51:21,Risa,383,Sports,Visayas,10,424.72,0.14,0.12,Cash,Completed,Manila,47.32,No,Changed Mind,2,183,NONE,Social Media,Tablet,32.0,WH-02,Team B,4090.9
445,2025-04-10 17:17:48,2025-08-10 22:51:36,Imee,253,Electronics,Mindanao,17,126.55,0.05,0.12,E-Wallet,Completed,Quezon City,29.7,No,Changed Mind,4,146,WELCOME10,Direct,Tablet,20.3,WH-02,Team B,2289.04
457,2025-04-08 07:50:20,2025-10-29 03:55:44,Jinggoy,507,Home,Visayas,17,85.94,0.05,0.12,Cash,Completed,Manila,27.96,No,,2,144,FLASH50,Paid Search,Mobile,30.4,WH-01,Team B,1554.48
527,2025-04-27 02:41:37,2025-12-05 13:29:35,Jinggoy,510,Electronics,NCR,3,139.73,0.26,0.12,E-Wallet,Completed,Davao,23.67,No,Wrong Item,4,280,WELCOME10,Social Media,Tablet,28.2,WH-01,Team C,347.42
529,2025-04-27 03:35:31,2026-02-14 01:43:21,Bong,288,Apparel,Luzon,13,442.22,0.15,0.12,Cash,Cancelled,Cebu,39.1,No,Changed Mind,3,113,WELCOME10,Direct,Tablet,37.5,WH-02,Team B,5472.91
543,2025-04-30 14:46:30,2026-02-10 13:37:19,Bong,842,Sports,Visayas,4,337.33,0.2,0.12,Bank Transfer,Pending,Manila,11.3,No,Wrong Item,5,185,FLASH50,Paid Search,Mobile,28.0,WH-02,Team A,1208.99
548,2025-04-08 20:48:47,2026-02-26 09:35:39,Jinggoy,208,Sports,Mindanao,6,171.06,0.21,0.12,Cash,Completed,Davao,10.84,No,Changed Mind,4,269,NONE,Social Media,Mobile,33.6,WH-03,Team A,908.12
595,2025-04-06 03:46:23,2026-02-19 15:59:13,Sherwin,238,Apparel,Visayas,16,48.84,0.08,0.12,E-Wallet,Refunded,Quezon City,40.12,No,Defective,4,382,WELCOME10,Organic,Tablet,4.7,WH-01,Team B,805.2
597,2025-04-28 14:00:29,2025-12-05 01:00:07,Mark,398,Electronics,NCR,14,102.23,0.08,0.12,E-Wallet,Completed,Manila,30.71,No,Defective,1,298,SUMMER20,Direct,Mobile,1.6,WH-02,Team B,1474.73
657,2025-04-24 23:38:59,2025-05-27 03:09:23,Risa,241,Beauty,NCR,15,186.19,0.03,0.12,Bank Transfer,Pending,Davao,10.67,No,Changed Mind,5,49,WELCOME10,Paid Search,Tablet,7.3,WH-01,Team C,3034.15
662,2025-04-18 19:26:39,2025-06-30 23:23:41,Sherwin,486,Sports,Visayas,6,28.73,0.08,0.12,Credit Card,Completed,Quezon City,35.68,No,Wrong Item,4,33,FLASH50,Paid Search,Tablet,30.3,WH-03,Team A,177.62
670,2025-04-07 17:48:24,2025-10-01 23:11:18,Raffy,406,Electronics,Visayas,6,328.69,0.27,0.12,Credit Card,Completed,Manila,19.34,No,Wrong Item,2,348,FLASH50,Direct,Mobile,39.1,WH-01,Team B,1612.42
689,2025-04-25 12:37:46,2026-03-10 00:32:12,Pia,353,Electronics,Luzon,12,217.55,0.26,0.12,Credit Card,Cancelled,Cebu,25.17,No,Wrong Item,1,498,FLASH50,Paid Search,Mobile,38.2,WH-03,Team C,2163.67
690,2025-04-06 04:27:27,2025-03-19 01:10:27,Jinggoy,365,Apparel,NCR,5,263.92,0.01,0.12,Bank Transfer,Refunded,Cebu,6.58,No,Changed Mind,5,197,WELCOME10,Organic,Tablet,9.4,WH-02,Team A,1463.17
697,2025-04-24 09:08:54,2025-06-07 08:52:31,Jinggoy,260,Electronics,Luzon,4,222.23,0.15,0.12,Credit Card,Refunded,Davao,21.97,No,Changed Mind,1,468,WELCOME10,Social Media,Tablet,7.3,WH-03,Team A,846.25
710,2025-04-21 20:55:56,2025-04-13 11:11:45,Risa,850,Electronics,Visayas,12,273.63,0.26,0.12,E-Wallet,Completed,Cebu,10.61,No,,3,210,SUMMER20,Direct,Desktop,25.9,WH-02,Team C,2721.41
712,2025-04-17 17:42:02,2025-11-09 22:11:16,Raffy,615,Home,NCR,4,295.96,0.09,0.12,Bank Transfer,Completed,Davao,28.32,No,,5,102,NONE,Paid Search,Mobile,28.2,WH-01,Team C,1206.57
716,2025-04-14 02:36:01,2025-06-30 16:10:37,Loren,525,Sports,Mindanao,14,353.84,0.04,0.12,Credit Card,Completed,Manila,5.56,No,Changed Mind,5,80,FLASH50,Organic,Desktop,28.1,WH-03,Team C,5326.28
721,2025-04-01 05:44:22,2025-08-09 18:34:17,Pia,625,Beauty,NCR,11,405.53,0.06,0.12,E-Wallet,Completed,Davao,43.54,No,Wrong Item,5,83,WELCOME10,Social Media,Mobile,28.2,WH-01,Team B,4696.36
735,2025-04-09 06:50:07,2026-02-04 08:52:57,Pia,804,Electronics,Visayas,16,233.0,0.01,0.12,Cash,Completed,Cebu,10.31,No,Changed Mind,2,441,NONE,Paid Search,Mobile,30.3,WH-03,Team C,4133.61
736,2025-04-20 10:36:38,2025-09-03 12:30:06,Imee,585,Electronics,Visayas,11,390.07,0.27,0.12,Cash,Completed,Davao,47.83,Yes,Changed Mind,3,434,SUMMER20,Direct,Desktop,6.0,WH-03,Team A,3508.13
761,2025-04-15 16:04:47,2025-02-24 15:09:47,Francis,479,Home,Visayas,2,34.01,0.18,0.12,Cash,Completed,Makati,19.52,No,,2,492,SUMMER20,Paid Search,Desktop,33.8,WH-02,Team A,62.47
827,2025-04-24 06:57:42,2025-07-21 06:40:12,Sherwin,841,Home,Visayas,9,344.61,0.17,0.12,Credit Card,Completed,Cebu,24.69,No,,4,497,WELCOME10,Paid Search,Desktop,5.5,WH-01,Team A,2883.15
834,2025-04-30 15:27:39,2026-03-09 19:31:56,Francis,342,Sports,Luzon,15,175.15,0.06,0.12,E-Wallet,Pending,Quezon City,19.3,Yes,Changed Mind,1,18,NONE,Social Media,Desktop,12.1,WH-01,Team B,2765.97
858,2025-04-15 07:51:44,2025-08-05 08:42:40,Pia,180,Electronics,Visayas,1,88.57,0.1,0.12,Credit Card,Completed,Manila,25.47,No,Wrong Item,1,415,NONE,Social Media,Desktop,21.4,WH-03,Team B,89.28
876,2025-04-29 11:39:09,2025-10-03 23:11:06,Francis,295,Sports,Visayas,10,373.91,0.27,0.12,E-Wallet,Completed,Quezon City,40.2,No,,1,425,NONE,Social Media,Desktop,23.0,WH-02,Team C,3057.09
877,2025-04-12 09:40:56,2025-01-06 11:08:09,Imee,119,Home,NCR,7,435.41,0.15,0.12,Credit Card,Pending,Makati,47.99,No,Defective,2,292,FLASH50,Organic,Mobile,6.8,WH-02,Team C,2901.57
881,2025-04-10 05:48:16,2025-04-02 01:01:20,Robinhood,909,Sports,Mindanao,6,273.19,0.16,0.12,Cash,Completed,Manila,25.68,No,Defective,2,86,WELCOME10,Paid Search,Mobile,22.8,WH-02,Team C,1542.1
907,2025-04-07 04:24:20,2025-09-20 16:49:52,Risa,688,Electronics,NCR,3,74.66,0.13,0.12,Cash,Completed,Manila,44.48,No,Wrong Item,1,497,SUMMER20,Organic,Tablet,40.7,WH-02,Team B,218.25
922,2025-04-03 17:53:15,2025-01-12 02:27:13,Bong,353,Apparel,Mindanao,16,40.98,0.19,0.12,Cash,Refunded,Cebu,6.28,No,,2,413,SUMMER20,Organic,Desktop,28.6,WH-01,Team B,594.83
923,2025-04-13 00:08:51,2026-02-09 23:18:58,Loren,792,Home,NCR,13,416.93,0.0,0.12,Bank Transfer,Pending,Makati,36.28,No,Wrong Item,3,197,FLASH50,Paid Search,Tablet,24.2,WH-03,Team B,6070.5
931,2025-04-25 07:00:04,2025-06-06 04:36:00,Pia,991,Home,Luzon,6,478.68,0.13,0.12,Bank Transfer,Completed,Cebu,40.26,No,Wrong Item,5,341,WELCOME10,Social Media,Mobile,36.7,WH-02,Team B,2798.55
951,2025-04-17 03:51:00,2025-11-03 08:49:34,Risa,416,Electronics,Visayas,19,298.57,0.02,0.12,Cash,Completed,Cebu,25.93,No,Defective,5,345,WELCOME10,Direct,Tablet,23.8,WH-03,Team C,6226.5
961,2025-04-04 02:25:59,2025-09-11 20:02:43,Bong,594,Beauty,Mindanao,17,334.85,0.02,0.12,E-Wallet,Pending,Manila,26.92,No,Changed Mind,1,396,NONE,Paid Search,Mobile,41.8,WH-02,Team A,6248.03
970,2025-04-02 12:39:16,2025-05-09 21:33:23,Loren,310,Electronics,Visayas,6,295.36,0.24,0.12,E-Wallet,Completed,Makati,32.34,No,Wrong Item,4,369,SUMMER20,Paid Search,Desktop,7.8,WH-01,Team A,1508.46
973,2025-04-20 01:16:23,2025-04-01 20:13:00,Jinggoy,374,Sports,Mindanao,3,71.33,0.13,0.12,Bank Transfer,Completed,Davao,16.42,No,Changed Mind,2,379,FLASH50,Paid Search,Mobile,22.0,WH-03,Team B,208.51
981,2025-04-10 16:10:36,2025-04-26 22:52:07,Mark,391,Sports,Luzon,14,26.23,0.26,0.12,Bank Transfer,Cancelled,Davao,37.11,No,Wrong Item,3,309,SUMMER20,Paid Search,Mobile,18.9,WH-03,Team B,304.35
983,2025-04-02 08:30:17,2026-03-07 00:14:01,Loren,116,Apparel,Mindanao,4,278.55,0.22,0.12,E-Wallet,Completed,Makati,32.19,No,Defective,1,323,FLASH50,Organic,Desktop,8.8,WH-02,Team B,973.37
1002,2025-04-10 14:45:26,2025-06-14 17:00:11,Jinggoy,913,Home,NCR,17,355.58,0.21,0.12,Credit Card,Completed,Manila,25.56,Yes,Wrong Item,2,20,WELCOME10,Social Media,Mobile,15.2,WH-02,Team B,5348.49
1007,2025-04-03 14:01:46,2025-06-15 07:44:09,Robinhood,329,Apparel,Mindanao,9,402.44,0.3,0.12,Cash,Completed,Davao,37.32,No,,1,464,FLASH50,Organic,Tablet,19.3,WH-01,Team B,2839.62
1022,2025-04-27 02:39:38,2025-06-16 05:39:38,Grace,560,Home,Luzon,1,169.46,0.2,0.12,E-Wallet,Completed,Cebu,7.04,No,Wrong Item,1,324,FLASH50,Social Media,Tablet,38.4,WH-01,Team A,151.84
1044,2025-04-06 03:29:19,2025-09-06 19:27:27,Mark,243,Home,NCR,7,418.56,0.27,0.12,Bank Transfer,Completed,Quezon City,6.88,No,,3,99,FLASH50,Direct,Tablet,37.2,WH-02,Team C,2395.5
1053,2025-04-28 06:53:42,2025-04-18 08:22:35,Raffy,604,Beauty,Visayas,3,20.75,0.02,0.12,Bank Transfer,Refunded,Quezon City,49.7,No,,2,466,NONE,Direct,Tablet,19.6,WH-03,Team C,68.33
1067,2025-04-05 21:20:46,2025-11-06 02:12:19,Mark,823,Sports,Visayas,5,470.07,0.27,0.12,Bank Transfer,Refunded,Quezon City,6.66,No,Changed Mind,4,495,WELCOME10,Direct,Mobile,34.7,WH-03,Team B,1921.65
1078,2025-04-02 08:46:31,2026-02-11 03:49:21,Jinggoy,823,Electronics,NCR,10,187.51,0.05,0.12,Credit Card,Completed,Makati,8.11,No,,2,227,NONE,Social Media,Desktop,39.4,WH-03,Team A,1995.11
1102,2025-04-10 14:16:10,2025-07-16 10:05:34,Robinhood,206,Electronics,Mindanao,14,191.62,0.09,0.12,Credit Card,Completed,Cebu,35.68,Yes,Defective,3,261,WELCOME10,Organic,Mobile,21.1,WH-02,Team B,2734.19
1138,2025-04-13 01:05:58,2025-03-17 02:16:08,Pia,516,Apparel,NCR,19,467.12,0.12,0.12,Bank Transfer,Completed,Davao,48.93,No,,5,31,WELCOME10,Organic,Tablet,16.4,WH-02,Team C,8747.48
1144,2025-04-28 07:31:02,2025-12-20 20:06:13,Sherwin,332,Apparel,Visayas,10,226.35,0.26,0.12,E-Wallet,Completed,Cebu,21.9,No,,5,148,SUMMER20,Organic,Desktop,8.4,WH-03,Team B,1875.99
1166,2025-04-29 07:56:05,2025-02-02 01:28:12,Pia,901,Home,Luzon,6,283.61,0.23,0.12,Cash,Completed,Davao,44.84,No,Defective,4,473,WELCOME10,Organic,Desktop,21.7,WH-02,Team B,1467.51
1175,2025-04-09 12:38:34,2025-06-20 17:26:23,Francis,288,Apparel,Visayas,13,68.36,0.09,0.12,E-Wallet,Completed,Cebu,33.46,No,Wrong Item,1,141,NONE,Organic,Desktop,36.5,WH-02,Team A,905.74
1188,2025-04-15 02:12:39,2025-12-01 07:15:44,Imee,523,Beauty,Mindanao,2,117.2,0.05,0.12,Cash,Completed,Davao,12.87,No,,4,432,NONE,Organic,Desktop,9.6,WH-01,Team B,249.4
1206,2025-04-17 04:08:21,2026-02-14 03:42:41,Mark,400,Beauty,Mindanao,4,27.14,0.12,0.12,Bank Transfer,Completed,Manila,21.72,No,Changed Mind,2,150,NONE,Organic,Desktop,15.3,WH-01,Team C,107.0
1222,2025-04-24 22:41:35,2025-10-20 02:24:46,Pia,865,Sports,Mindanao,8,74.63,0.19,0.12,Credit Card,Completed,Quezon City,22.68,No,Defective,3,428,SUMMER20,Organic,Tablet,17.0,WH-01,Team B,541.63
1233,2025-04-17 23:39:09,2025-08-04 21:25:38,Imee,383,Sports,Mindanao,12,222.19,0.25,0.12,Credit Card,Pending,Davao,29.47,No,,4,196,SUMMER20,Paid Search,Desktop,43.0,WH-02,Team B,2239.68
1256,2025-04-01 00:12:06,2025-08-21 12:29:13,Grace,566,Electronics,NCR,17,350.6,0.29,0.12,Credit Card,Completed,Manila,27.08,No,Defective,3,50,FLASH50,Direct,Mobile,44.6,WH-03,Team C,4739.55
1274,2025-04-24 19:17:57,2025-01-22 13:22:47,Grace,769,Apparel,Mindanao,14,219.8,0.24,0.12,Bank Transfer,Completed,Makati,14.48,No,,1,163,NONE,Organic,Desktop,18.7,WH-03,Team B,2619.31
1281,2025-04-30 10:27:32,2025-01-24 08:05:45,Risa,109,Beauty,Luzon,10,470.94,0.14,0.12,Credit Card,Completed,Cebu,36.09,No,,1,111,WELCOME10,Organic,Mobile,37.7,WH-02,Team B,4536.09
1304,2025-04-13 06:03:27,2025-10-01 13:44:53,Loren,414,Electronics,Luzon,18,370.07,0.13,0.12,Credit Card,Completed,Makati,30.99,No,Defective,4,147,NONE,Organic,Mobile,30.2,WH-01,Team C,6490.73
1307,2025-04-27 12:16:14,2025-10-05 04:39:17,Grace,899,Beauty,Visayas,6,273.54,0.22,0.12,Credit Card,Completed,Makati,47.33,No,Wrong Item,3,109,WELCOME10,Organic,Desktop,2.4,WH-03,Team C,1433.79
1326,2025-04-05 07:37:38,2025-02-01 09:10:02,Imee,423,Sports,Visayas,13,333.96,0.24,0.12,Credit Card,Completed,Makati,5.12,No,,5,326,FLASH50,Social Media,Tablet,39.9,WH-02,Team C,3695.47
1335,2025-04-28 04:23:58,2025-12-27 08:40:48,Imee,983,Sports,Visayas,19,167.33,0.24,0.12,Credit Card,Completed,Quezon City,32.58,No,Wrong Item,3,69,WELCOME10,Paid Search,Desktop,29.2,WH-02,Team C,2706.19
1336,2025-04-07 13:59:44,2025-06-15 00:47:19,Bong,861,Electronics,Luzon,2,105.44,0.17,0.12,Credit Card,Completed,Manila,29.21,No,Wrong Item,5,391,WELCOME10,Paid Search,Desktop,29.2,WH-01,Team B,196.03
1355,2025-04-24 03:56:52,2026-02-22 12:58:25,Jinggoy,532,Electronics,Mindanao,3,128.98,0.25,0.12,Bank Transfer,Completed,Davao,20.62,No,Changed Mind,2,230,SUMMER20,Organic,Tablet,1.9,WH-02,Team C,325.03
1358,2025-04-17 15:56:06,2025-08-17 16:19:54,Risa,806,Apparel,Mindanao,12,393.95,0.02,0.12,Credit Card,Completed,Manila,30.22,No,Changed Mind,4,358,SUMMER20,Direct,Tablet,44.6,WH-02,Team A,5188.79
1405,2025-04-21 10:00:47,2026-02-19 03:45:28,Risa,803,Beauty,Mindanao,16,298.99,0.06,0.12,Bank Transfer,Completed,Cebu,44.15,No,Changed Mind,5,470,NONE,Organic,Tablet,32.3,WH-03,Team B,5036.43
1442,2025-04-13 07:07:15,2026-02-03 10:41:41,Pia,891,Apparel,Visayas,2,307.99,0.26,0.12,Cash,Completed,Makati,26.0,No,Defective,5,280,FLASH50,Organic,Mobile,35.6,WH-03,Team B,510.52
1462,2025-04-17 21:53:45,2025-10-14 12:55:12,Sherwin,976,Home,Mindanao,9,67.05,0.15,0.12,Cash,Completed,Davao,46.03,No,Wrong Item,1,163,SUMMER20,Social Media,Tablet,20.9,WH-02,Team A,574.48
1473,2025-04-07 18:26:39,2025-12-20 06:26:12,Mark,259,Sports,Visayas,17,268.77,0.16,0.12,Bank Transfer,Completed,Quezon City,28.69,No,Changed Mind,2,245,NONE,Direct,Mobile,11.3,WH-02,Team C,4298.6
1499,2025-04-21 21:45:34,2025-10-17 21:17:40,Loren,289,Apparel,Mindanao,12,296.09,0.24,0.12,Cash,Completed,Cebu,43.34,No,Wrong Item,5,383,NONE,Paid Search,Desktop,1.9,WH-03,Team A,3024.38
1503,2025-04-10 13:35:35,2025-11-03 14:38:05,Sherwin,534,Beauty,Luzon,4,219.63,0.23,0.12,Credit Card,Completed,Quezon City,28.15,No,Changed Mind,2,189,SUMMER20,Social Media,Tablet,26.0,WH-02,Team A,757.64
1506,2025-04-16 17:52:29,2025-06-19 04:08:10,Francis,325,Home,Luzon,13,241.89,0.29,0.12,Credit Card,Completed,Manila,21.87,No,Defective,3,350,WELCOME10,Organic,Mobile,1.8,WH-02,Team C,2500.56
1507,2025-04-10 11:24:18,2025-08-23 09:03:17,Loren,992,Apparel,Mindanao,9,110.76,0.1,0.12,E-Wallet,Completed,Cebu,40.2,No,,5,255,WELCOME10,Organic,Mobile,26.6,WH-02,Team B,1004.81
1518,2025-04-16 17:35:10,2025-04-28 15:02:29,Bong,885,Beauty,Mindanao,15,250.32,0.12,0.12,Bank Transfer,Completed,Manila,29.09,No,Wrong Item,1,103,WELCOME10,Paid Search,Tablet,29.3,WH-03,Team B,3700.73
1535,2025-04-05 03:36:50,2025-09-11 06:14:12,Bong,336,Home,Mindanao,12,363.01,0.18,0.12,Credit Card,Pending,Manila,46.5,No,Defective,3,300,WELCOME10,Paid Search,Desktop,36.1,WH-03,Team C,4000.66
1555,2025-04-21 02:42:33,2025-04-11 16:36:29,Loren,792,Electronics,Mindanao,15,334.88,0.25,0.12,Bank Transfer,Refunded,Makati,36.46,No,Changed Mind,2,88,SUMMER20,Direct,Mobile,2.1,WH-02,Team B,4219.49
1560,2025-04-29 15:31:58,2025-10-01 09:12:06,Jinggoy,235,Home,NCR,8,236.65,0.02,0.12,Bank Transfer,Completed,Davao,43.8,No,Wrong Item,1,291,SUMMER20,Direct,Tablet,15.2,WH-01,Team A,2077.98
1581,2025-04-22 01:47:16,2025-08-22 21:12:28,Grace,877,Apparel,NCR,18,322.3,0.23,0.12,E-Wallet,Pending,Davao,23.94,No,Changed Mind,2,242,FLASH50,Organic,Tablet,1.7,WH-03,Team B,5003.13
1588,2025-04-22 17:40:05,2025-07-14 14:08:06,Raffy,898,Electronics,Mindanao,7,317.07,0.08,0.12,Credit Card,Completed,Davao,11.05,No,,4,285,FLASH50,Direct,Tablet,15.4,WH-03,Team A,2286.96
1589,2025-04-11 00:38:04,2025-09-05 20:17:41,Imee,340,Home,Luzon,16,482.88,0.12,0.12,Cash,Pending,Quezon City,24.9,No,,3,385,FLASH50,Paid Search,Desktop,15.0,WH-03,Team C,7614.82
1595,2025-04-14 07:47:30,2025-02-02 21:53:58,Raffy,658,Apparel,Mindanao,18,205.09,0.22,0.12,E-Wallet,Completed,Cebu,42.64,No,,1,31,NONE,Social Media,Mobile,11.4,WH-01,Team B,3225.0
1650,2025-04-10 16:35:18,2025-03-09 21:18:49,Sherwin,953,Electronics,Luzon,19,123.22,0.04,0.12,Bank Transfer,Completed,Quezon City,35.75,No,Changed Mind,3,337,WELCOME10,Paid Search,Desktop,24.9,WH-03,Team B,2517.24
1673,2025-04-08 19:01:42,2025-03-30 08:24:58,Grace,111,Electronics,Luzon,5,296.43,0.17,0.12,Bank Transfer,Pending,Davao,43.74,No,Changed Mind,1,167,WELCOME10,Organic,Desktop,8.0,WH-01,Team C,1377.81
1685,2025-04-02 12:40:18,2025-02-14 21:45:41,Imee,551,Apparel,Visayas,9,210.56,0.15,0.12,Credit Card,Completed,Makati,25.0,No,Defective,3,43,FLASH50,Social Media,Tablet,21.7,WH-03,Team C,1804.08
