TransactionID,OrderDate,DeliveryDate,CustomerName,ProductID,Category,Region,Quantity,UnitPrice,DiscountPct,TaxRate,PaymentMethod,OrderStatus,ShippingCity,ShippingCost,IsReturned,ReturnReason,FeedbackScore,LoyaltyPoints,PromoCode,SourceChannel,DeviceType,SessionDurationMin,WarehouseID,SalesRep,TotalAmount
196,2025-12-18 16:24:55,2025-04-20 12:40:58,Mark,188,Beauty,Mindanao,5,109.84,0.21,0.12,Cash,Refunded,Quezon City,31.1,No,Wrong Item,3,244,NONE,Paid Search,Desktop,9.1,WH-02,Team A,485.93
199,2025-12-17 08:03:43,2025-09-09 11:47:31,Raffy,310,Beauty,NCR,14,181.91,0.26,0.12,Bank Transfer,Completed,Manila,40.69,No,Defective,5,382,SUMMER20,Paid Search,Tablet,42.6,WH-02,Team C,2110.74
204,2025-12-16 03:20:50,2025-02-02 00:39:41,Risa,438,Sports,Luzon,14,498.67,0.16,0.12,Bank Transfer,Completed,Makati,17.98,No,Wrong Item,1,346,WELCOME10,Paid Search,Mobile,6.1,WH-03,Team B,6568.08
211,2025-12-20 22:38:43,2025-08-24 18:01:31,Mark,124,Electronics,Visayas,6,40.69,0.12,0.12,Cash,Completed,Davao,41.74,No,,3,426,NONE,Organic,Desktop,6.3,WH-01,Team C,240.62
239,2025-12-30 00:19:56,2025-02-15 22:05:14,Grace,329,Sports,Luzon,2,241.85,0.08,0.12,Bank Transfer,Completed,Cebu,39.53,No,Defective,4,319,NONE,Paid Search,Mobile,37.5,WH-02,Team A,498.4
246,2025-12-30 21:39:04,2025-02-23 15:05:35,Sherwin,840,Sports,Luzon,18,414.05,0.17,0.12,E-Wallet,Pending,Quezon City,41.94,No,,4,318,SUMMER20,Paid Search,Desktop,31.4,WH-03,Team A,6928.22
257,2025-12-09 03:26:57,2025-02-07 13:29:59,Raffy,922,Apparel,Luzon,18,373.26,0.04,0.12,Credit Card,Completed,Quezon City,22.16,No,Changed Mind,4,482,FLASH50,Paid Search,Mobile,34.4,WH-03,Team B,7223.92
281,2025-12-11 09:24:31,2025-03-16 15:42:51,Bong,329,Sports,Visayas,19,132.33,0.2,0.12,Bank Transfer,Completed,Manila,21.1,No,Changed Mind,3,384,SUMMER20,Paid Search,Tablet,33.5,WH-02,Team C,2252.79
292,2025-12-08 17:12:47,2025-11-21 09:23:48,Bong,595,Home,Visayas,17,79.96,0.26,0.12,Bank Transfer,Cancelled,Manila,25.17,No,Defective,2,366,SUMMER20,Organic,Mobile,5.2,WH-03,Team C,1126.6
298,2025-12-03 06:15:34,2025-10-02 00:14:54,Risa,411,Beauty,Mindanao,17,150.03,0.27,0.12,Credit Card,Refunded,Makati,25.25,No,Changed Mind,4,183,NONE,Social Media,Tablet,14.6,WH-02,Team A,2085.3
303,2025-12-16 21:47:41,2025-10-01 02:09:11,Francis,538,Apparel,NCR,8,308.24,0.06,0.12,E-Wallet,Completed,Manila,46.94,No,Wrong Item,5,93,WELCOME10,Paid Search,Desktop,6.0,WH-03,Team C,2596.12
311,2025-12-11 02:52:05,2025-09-05 23:33:34,Risa,565,Sports,Visayas,13,206.29,0.23,0.12,Bank Transfer,Cancelled,Davao,46.18,No,,2,151,NONE,Organic,Desktop,43.3,WH-03,Team B,2312.76
318,2025-12-25 08:09:49,2026-01-30 02:44:39,Imee,147,Apparel,Luzon,2,118.84,0.25,0.12,Cash,Refunded,Makati,18.19,No,,1,463,SUMMER20,Social Media,Tablet,14.8,WH-03,Team B,199.65
345,2025-12-22 13:39:24,2025-06-09 21:29:30,Grace,653,Sports,Luzon,9,243.32,0.21,0.12,E-Wallet,Completed,Quezon City,23.6,No,Wrong Item,4,117,WELCOME10,Paid Search,Mobile,12.4,WH-01,Team A,1937.61
354,2025-12-05 19:38:11,2026-02-02 00:37:01,Imee,595,Home,Visayas,1,306.95,0.0,0.12,Cash,Completed,Manila,28.85,No,,5,47,FLASH50,Organic,Mobile,43.5,WH-01,Team C,343.78
366,2025-12-31 13:48:11,2025-09-02 07:23:42,Pia,271,Apparel,Mindanao,19,82.13,0.19,0.12,E-Wallet,Completed,Quezon City,24.4,No,Changed Mind,2,208,SUMMER20,Direct,Desktop,16.8,WH-02,Team A,1415.66
411,2025-12-11 13:31:23,2026-02-01 10:42:52,Raffy,142,Electronics,NCR,13,449.12,0.07,0.12,Credit Card,Completed,Makati,12.19,No,Changed Mind,5,77,SUMMER20,Social Media,Mobile,18.4,WH-02,Team A,6081.44
448,2025-12-07 09:46:23,2025-01-29 04:30:37,Mark,294,Beauty,NCR,2,371.07,0.22,0.12,Cash,Refunded,Davao,29.99,No,Defective,4,423,SUMMER20,Social Media,Tablet,43.0,WH-03,Team A,648.33
455,2025-12-31 14:14:24,2025-03-02 18:29:19,Raffy,129,Beauty,NCR,9,214.18,0.05,0.12,Bank Transfer,Completed,Quezon City,7.34,No,Wrong Item,3,257,NONE,Paid Search,Mobile,31.8,WH-02,Team B,2050.99
474,2025-12-31 22:04:52,2025-07-31 08:56:40,Loren,162,Sports,Mindanao,8,377.65,0.21,0.12,E-Wallet,Completed,Davao,21.24,No,,4,187,WELCOME10,Social Media,Tablet,23.5,WH-03,Team C,2673.16
490,2025-12-27 08:55:56,2025-05-25 17:01:52,Mark,177,Home,Luzon,18,65.1,0.02,0.12,E-Wallet,Completed,Cebu,8.32,No,Changed Mind,1,83,SUMMER20,Social Media,Desktop,7.3,WH-02,Team C,1286.17
502,2025-12-05 03:18:23,2026-01-30 04:57:05,Pia,332,Electronics,Mindanao,9,137.26,0.08,0.12,Bank Transfer,Completed,Makati,30.67,No,,3,177,WELCOME10,Organic,Tablet,15.9,WH-01,Team A,1272.89
522,2025-12-27 03:02:41,2025-09-17 21:14:04,Imee,460,Apparel,Luzon,10,223.47,0.13,0.12,Credit Card,Pending,Manila,21.28,No,,2,491,NONE,Paid Search,Desktop,31.5,WH-01,Team A,2177.49
545,2025-12-23 06:44:52,2025-07-02 08:30:05,Grace,866,Home,Mindanao,10,277.42,0.12,0.12,E-Wallet,Refunded,Manila,37.06,No,Defective,1,487,SUMMER20,Social Media,Mobile,6.6,WH-03,Team A,2734.25
575,2025-12-29 10:29:43,2026-03-13 16:07:11,Grace,425,Apparel,Luzon,3,491.25,0.24,0.12,Bank Transfer,Refunded,Quezon City,24.17,No,,4,357,FLASH50,Direct,Desktop,37.3,WH-01,Team A,1254.46
577,2025-12-08 17:29:03,2025-06-20 15:47:16,Francis,684,Home,Mindanao,1,381.54,0.15,0.12,Credit Card,Completed,Quezon City,18.33,No,Defective,4,338,NONE,Social Media,Desktop,22.0,WH-03,Team B,363.23
580,2025-12-24 12:56:06,2025-05-20 22:54:36,Sherwin,319,Beauty,NCR,10,468.46,0.04,0.12,Credit Card,Completed,Cebu,44.03,No,,5,316,WELCOME10,Organic,Tablet,42.1,WH-02,Team C,5036.88
632,2025-12-06 09:24:52,2025-04-16 09:13:03,Bong,239,Electronics,Visayas,9,218.75,0.09,0.12,E-Wallet,Cancelled,Davao,5.76,No,Changed Mind,5,38,WELCOME10,Social Media,Mobile,28.3,WH-02,Team C,2006.55
634,2025-12-20 20:59:16,2025-08-21 19:11:41,Raffy,714,Electronics,Luzon,17,146.25,0.24,0.12,E-Wallet,Completed,Makati,23.07,No,,3,399,FLASH50,Social Media,Desktop,19.7,WH-01,Team B,2116.3
656,2025-12-07 22:43:16,2025-11-05 23:55:05,Robinhood,853,Electronics,Visayas,17,111.89,0.04,0.12,Credit Card,Completed,Cebu,28.17,No,Wrong Item,1,166,WELCOME10,Organic,Desktop,25.1,WH-01,Team C,2045.17
665,2025-12-15 05:41:39,2025-03-27 22:42:37,Jinggoy,571,Apparel,Luzon,16,270.89,0.25,0.12,Bank Transfer,Completed,Makati,19.21,No,Wrong Item,2,356,FLASH50,Organic,Mobile,13.4,WH-02,Team B,3640.76
666,2025-12-10 23:43:44,2025-05-18 14:26:35,Imee,834,Sports,Mindanao,12,219.32,0.03,0.12,Cash,Completed,Makati,29.55,Yes,,1,426,FLASH50,Social Media,Tablet,27.7,WH-02,Team B,2859.23
667,2025-12-18 14:49:59,2025-09-18 06:54:20,Mark,960,Home,Luzon,11,35.14,0.08,0.12,Cash,Refunded,Davao,39.28,No,Wrong Item,5,299,SUMMER20,Social Media,Tablet,32.9,WH-02,Team A,398.29
679,2025-12-04 12:51:40,2025-04-01 07:39:57,Pia,923,Apparel,Mindanao,8,154.05,0.04,0.12,Bank Transfer,Completed,Manila,16.54,No,,4,148,SUMMER20,Paid Search,Tablet,32.5,WH-02,Team B,1325.08
681,2025-12-02 01:55:37,2025-01-24 11:17:01,Loren,774,Apparel,Luzon,19,324.11,0.21,0.12,Bank Transfer,Completed,Quezon City,8.35,No,Wrong Item,4,392,NONE,Paid Search,Desktop,12.0,WH-03,Team B,5448.68
685,2025-12-11 23:26:16,2025-02-23 02:42:31,Jinggoy,679,Electronics,NCR,8,464.09,0.04,0.12,Credit Card,Cancelled,Quezon City,15.49,No,,2,113,SUMMER20,Social Media,Mobile,3.8,WH-01,Team C,3991.92
704,2025-12-17 20:25:30,2025-09-06 12:56:52,Sherwin,945,Apparel,Visayas,17,497.19,0.04,0.12,E-Wallet,Cancelled,Manila,22.74,No,,5,368,NONE,Social Media,Tablet,36.7,WH-03,Team C,9087.84
713,2025-12-01 16:46:35,2025-12-13 13:27:03,Pia,475,Home,Visayas,10,385.2,0.24,0.12,Credit Card,Refunded,Makati,25.32,No,Defective,5,231,SUMMER20,Organic,Mobile,21.6,WH-01,Team A,3278.82
729,2025-12-20 23:49:25,2025-03-03 13:32:51,Sherwin,414,Electronics,NCR,7,340.39,0.14,0.12,Cash,Cancelled,Makati,31.8,No,Wrong Item,3,204,FLASH50,Social Media,Desktop,26.1,WH-03,Team C,2295.05
748,2025-12-14 17:03:17,2025-02-25 06:25:58,Francis,596,Apparel,Luzon,9,230.32,0.19,0.12,Credit Card,Refunded,Manila,41.72,No,,5,216,WELCOME10,Direct,Desktop,7.2,WH-01,Team A,1880.52
757,2025-12-09 09:37:08,2025-10-27 17:27:27,Jinggoy,221,Apparel,Visayas,7,222.51,0.12,0.12,Cash,Pending,Davao,35.36,No,Changed Mind,2,40,SUMMER20,Organic,Desktop,20.5,WH-01,Team B,1535.14
774,2025-12-28 05:47:19,2026-02-22 02:51:05,Sherwin,222,Electronics,Visayas,5,93.75,0.26,0.12,E-Wallet,Pending,Cebu,8.08,No,Defective,3,49,SUMMER20,Organic,Tablet,8.6,WH-03,Team B,388.5
784,2025-12-16 09:01:49,2025-02-08 14:02:36,Raffy,700,Beauty,Luzon,16,426.04,0.03,0.12,Credit Card,Completed,Quezon City,10.8,No,,5,90,WELCOME10,Direct,Mobile,34.5,WH-01,Team B,7405.6
787,2025-12-02 04:56:14,2025-06-14 15:08:56,Bong,659,Beauty,NCR,12,338.29,0.24,0.12,Credit Card,Completed,Quezon City,14.45,No,Changed Mind,3,386,FLASH50,Direct,Mobile,31.6,WH-02,Team A,3455.43
790,2025-12-29 18:02:20,2025-12-24 05:17:58,Raffy,711,Apparel,Visayas,6,449.39,0.08,0.12,Cash,Completed,Cebu,9.1,No,Changed Mind,1,140,SUMMER20,Paid Search,Desktop,18.4,WH-01,Team C,2778.31
796,2025-12-16 18:21:49,2026-03-09 12:55:16,Raffy,192,Home,Luzon,17,392.67,0.18,0.12,Cash,Completed,Quezon City,18.87,No,Wrong Item,5,40,NONE,Paid Search,Mobile,42.8,WH-02,Team B,6130.68
803,2025-12-31 08:28:57,2026-01-30 04:48:54,Grace,600,Apparel,NCR,3,141.42,0.07,0.12,E-Wallet,Completed,Davao,30.69,No,Defective,3,244,WELCOME10,Direct,Tablet,5.0,WH-03,Team B,441.91
861,2025-12-20 23:08:30,2025-10-24 15:53:33,Bong,117,Apparel,NCR,9,103.14,0.04,0.12,E-Wallet,Completed,Makati,49.65,No,Changed Mind,2,29,NONE,Paid Search,Mobile,12.8,WH-01,Team C,998.07
882,2025-12-18 12:34:07,2025-01-22 05:30:48,Raffy,677,Sports,Visayas,18,80.12,0.09,0.12,Cash,Completed,Davao,34.33,No,Defective,4,477,WELCOME10,Social Media,Tablet,16.9,WH-03,Team B,1469.85
890,2025-12-21 04:06:30,2026-02-28 05:44:09,Bong,190,Home,Visayas,8,415.03,0.13,0.12,Cash,Completed,Manila,26.22,No,Changed Mind,3,463,SUMMER20,Social Media,Desktop,23.6,WH-02,Team B,3235.24
901,2025-12-12 16:36:40,2025-10-31 18:21:03,Pia,676,Sports,Luzon,9,30.83,0.19,0.12,Cash,Completed,Manila,6.49,No,Wrong Item,3,489,SUMMER20,Paid Search,Tablet,27.6,WH-03,Team A,251.72
925,2025-12-30 06:17:50,2026-01-17 23:30:50,Sherwin,440,Apparel,Visayas,18,245.31,0.03,0.12,Bank Transfer,Completed,Makati,42.07,No,Defective,2,320,FLASH50,Paid Search,Desktop,27.0,WH-01,Team B,4797.09
937,2025-12-29 19:21:56,2026-02-08 09:19:46,Risa,469,Sports,Mindanao,8,319.38,0.08,0.12,Cash,Completed,Davao,25.54,Yes,Changed Mind,3,423,WELCOME10,Paid Search,Mobile,1.7,WH-01,Team C,2632.71
939,2025-12-27 13:34:26,2025-08-22 23:40:53,Bong,672,Sports,Luzon,6,325.24,0.17,0.12,Credit Card,Completed,Davao,24.75,No,,2,475,SUMMER20,Organic,Mobile,31.3,WH-01,Team B,1814.06
944,2025-12-18 13:47:34,2025-12-27 05:44:42,Sherwin,805,Electronics,Luzon,12,479.97,0.04,0.12,Cash,Completed,Quezon City,15.18,No,Wrong Item,5,267,FLASH50,Social Media,Tablet,34.9,WH-01,Team C,6192.76
950,2025-12-10 21:07:24,2025-12-20 20:53:28,Imee,620,Home,NCR,2,458.01,0.04,0.12,Cash,Completed,Davao,7.95,No,Changed Mind,5,203,WELCOME10,Social Media,Tablet,22.6,WH-03,Team A,984.9
976,2025-12-20 15:03:27,2025-06-22 15:19:32,Mark,209,Home,Mindanao,18,26.94,0.07,0.12,Credit Card,Completed,Davao,43.81,No,,4,421,WELCOME10,Organic,Mobile,1.9,WH-02,Team C,505.09
977,2025-12-17 16:28:21,2025-02-26 12:52:41,Raffy,682,Sports,Mindanao,3,443.37,0.12,0.12,Cash,Completed,Quezon City,30.86,No,Changed Mind,4,338,NONE,Organic,Tablet,41.0,WH-01,Team B,1310.96
982,2025-12-17 01:50:48,2025-06-13 00:12:58,Imee,228,Beauty,Luzon,18,365.33,0.06,0.12,E-Wallet,Refunded,Quezon City,17.96,No,Wrong Item,2,86,WELCOME10,Social Media,Desktop,13.5,WH-01,Team B,6923.15
984,2025-12-18 15:21:23,2026-01-21 06:34:37,Sherwin,206,Sports,Mindanao,6,308.51,0.15,0.12,Credit Card,Pending,Davao,14.05,No,Changed Mind,2,196,SUMMER20,Social Media,Tablet,17.1,WH-03,Team B,1762.21
986,2025-12-24 05:35:48,2026-01-05 16:21:04,Grace,359,Home,Luzon,18,171.2,0.13,0.12,Cash,Completed,Quezon City,35.06,No,Changed Mind,1,101,WELCOME10,Paid Search,Desktop,27.0,WH-03,Team A,3002.71
1008,2025-12-14 20:32:40,2025-07-05 09:36:28,Grace,603,Home,Visayas,13,17.43,0.29,0.12,E-Wallet,Completed,Manila,29.11,No,Changed Mind,2,149,NONE,Direct,Tablet,23.0,WH-03,Team B,180.18
1016,2025-12-30 00:22:36,2026-02-12 03:56:48,Pia,710,Apparel,NCR,19,477.26,0.16,0.12,Bank Transfer,Completed,Quezon City,48.48,No,Changed Mind,2,331,FLASH50,Direct,Desktop,5.7,WH-01,Team C,8531.12
1021,2025-12-24 19:38:45,2025-05-26 20:23:22,Robinhood,964,Home,Luzon,10,31.5,0.04,0.12,Bank Transfer,Completed,Quezon City,18.78,Yes,Defective,3,368,SUMMER20,Paid Search,Desktop,2.9,WH-01,Team B,338.69
1028,2025-12-10 18:02:33,2025-01-09 22:50:24,Risa,549,Apparel,Luzon,7,206.22,0.16,0.12,E-Wallet,Completed,Quezon City,42.22,No,Changed Mind,5,114,FLASH50,Direct,Mobile,15.7,WH-02,Team B,1358.08
1039,2025-12-03 00:11:50,2025-11-09 00:29:07,Jinggoy,329,Apparel,Luzon,1,408.26,0.23,0.12,Credit Card,Completed,Cebu,27.36,No,Defective,2,91,WELCOME10,Paid Search,Desktop,26.4,WH-01,Team B,352.08
1062,2025-12-10 05:47:13,2025-04-02 10:50:34,Loren,483,Home,Mindanao,17,102.96,0.02,0.12,Bank Transfer,Cancelled,Manila,40.71,No,Changed Mind,4,53,FLASH50,Social Media,Tablet,18.8,WH-03,Team B,1921.15
1075,2025-12-06 13:54:26,2025-01-05 04:04:26,Loren,230,Sports,Mindanao,17,392.39,0.11,0.12,Cash,Completed,Makati,5.65,No,Wrong Item,3,442,NONE,Direct,Tablet,29.5,WH-02,Team B,6649.28
1082,2025-12-03 06:25:40,2025-12-16 19:01:23,Mark,550,Apparel,Visayas,8,273.04,0.22,0.12,Cash,Completed,Quezon City,26.63,No,,3,426,FLASH50,Social Media,Desktop,26.3,WH-02,Team C,1908.22
1083,2025-12-25 19:29:50,2025-03-17 09:31:25,Sherwin,503,Electronics,Mindanao,19,248.14,0.08,0.12,Bank Transfer,Completed,Manila,47.3,Yes,Defective,1,280,FLASH50,Organic,Mobile,34.3,WH-01,Team C,4857.99
1112,2025-12-09 19:35:00,2025-07-31 08:44:11,Sherwin,258,Home,Mindanao,19,79.5,0.08,0.12,Bank Transfer,Completed,Quezon City,6.49,No,Changed Mind,5,239,NONE,Direct,Tablet,6.5,WH-01,Team B,1556.42
1116,2025-12-13 08:37:19,2025-11-04 03:59:41,Imee,464,Sports,Luzon,16,71.62,0.04,0.12,Credit Card,Completed,Davao,26.57,No,Defective,5,135,NONE,Social Media,Desktop,22.8,WH-03,Team A,1232.09
1129,2025-12-21 06:18:53,2026-03-13 06:22:16,Mark,741,Home,NCR,7,210.32,0.13,0.12,Cash,Completed,Quezon City,22.37,No,,1,70,FLASH50,Organic,Desktop,10.4,WH-02,Team A,1434.55
1131,2025-12-27 01:55:17,2025-09-13 05:08:29,Grace,131,Sports,Visayas,16,281.81,0.04,0.12,Bank Transfer,Completed,Manila,39.63,No,Defective,4,146,WELCOME10,Paid Search,Tablet,33.6,WH-03,Team B,4848.03
1133,2025-12-22 19:15:07,2026-01-28 06:15:56,Grace,433,Electronics,Luzon,7,325.25,0.27,0.12,Credit Card,Completed,Cebu,38.77,No,Defective,3,450,FLASH50,Organic,Tablet,22.4,WH-03,Team A,1861.47
1134,2025-12-28 22:08:31,2025-03-16 06:51:32,Raffy,854,Beauty,Visayas,2,160.59,0.13,0.12,Cash,Completed,Quezon City,41.34,No,Defective,2,426,WELCOME10,Direct,Mobile,1.5,WH-01,Team A,312.96
1143,2025-12-28 14:00:31,2026-01-06 12:38:20,Jinggoy,776,Home,NCR,19,282.62,0.06,0.12,Bank Transfer,Completed,Quezon City,17.36,No,Defective,4,177,WELCOME10,Direct,Desktop,36.6,WH-02,Team B,5653.3
1179,2025-12-31 08:15:14,2025-09-15 07:32:39,Imee,833,Beauty,NCR,7,421.86,0.19,0.12,Credit Card,Completed,Davao,43.21,No,Defective,3,292,FLASH50,Organic,Desktop,36.7,WH-02,Team B,2678.98
1194,2025-12-22 19:15:12,2025-01-25 06:02:39,Loren,645,Electronics,Luzon,8,266.0,0.19,0.12,Cash,Completed,Makati,8.22,No,Wrong Item,1,213,SUMMER20,Organic,Tablet,7.2,WH-01,Team A,1930.52
1223,2025-12-23 17:19:44,2025-02-24 07:27:01,Bong,708,Home,Mindanao,13,66.46,0.11,0.12,Cash,Pending,Davao,42.86,No,Defective,1,286,FLASH50,Social Media,Tablet,26.3,WH-03,Team A,861.22
1251,2025-12-07 16:48:45,2025-06-24 17:35:52,Grace,164,Home,NCR,6,53.31,0.06,0.12,Bank Transfer,Completed,Makati,38.01,Yes,,4,280,WELCOME10,Social Media,Tablet,2.2,WH-03,Team B,336.75
1286,2025-12-24 21:46:28,2025-08-25 05:34:56,Mark,725,Apparel,NCR,11,261.39,0.27,0.12,Cash,Completed,Quezon City,23.25,No,Changed Mind,5,55,SUMMER20,Social Media,Mobile,41.3,WH-02,Team C,2350.84
1306,2025-12-12 11:21:24,2025-01-27 11:57:18,Raffy,820,Beauty,Visayas,2,35.96,0.24,0.12,Credit Card,Refunded,Manila,14.01,No,,5,121,NONE,Social Media,Mobile,29.1,WH-02,Team B,61.22
1319,2025-12-15 15:53:31,2025-03-22 11:35:09,Francis,981,Beauty,Mindanao,10,337.69,0.18,0.12,Credit Card,Completed,Makati,43.21,No,Changed Mind,2,360,FLASH50,Social Media,Tablet,10.5,WH-02,Team B,3101.34
1329,2025-12-17 09:12:36,2025-05-18 21:17:55,Francis,673,Beauty,Visayas,11,414.7,0.29,0.12,Cash,Completed,Cebu,14.28,No,Changed Mind,3,284,WELCOME10,Organic,Mobile,30.7,WH-03,Team A,3627.46
1391,2025-12-03 18:50:59,2025-10-05 07:25:46,Risa,874,Apparel,Visayas,17,330.89,0.03,0.12,Credit Card,Refunded,Davao,16.43,No,,1,385,FLASH50,Paid Search,Desktop,4.3,WH-03,Team C,6111.14
1392,2025-12-02 22:12:47,2025-01-14 22:16:52,Imee,493,Home,Mindanao,1,19.32,0.13,0.12,E-Wallet,Refunded,Manila,30.31,No,Wrong Item,4,250,NONE,Paid Search,Tablet,25.9,WH-02,Team A,18.83
1397,2025-12-31 23:05:08,2025-11-07 06:05:51,Pia,270,Electronics,Visayas,2,294.76,0.05,0.12,E-Wallet,Completed,Davao,41.99,No,,4,307,WELCOME10,Paid Search,Tablet,24.7,WH-02,Team C,627.25
1550,2025-12-10 18:50:06,2025-09-09 08:04:11,Bong,433,Electronics,Mindanao,18,133.54,0.1,0.12,Cash,Completed,Makati,9.88,No,Defective,3,183,WELCOME10,Social Media,Desktop,34.1,WH-02,Team B,2422.95
1554,2025-12-30 12:12:43,2025-10-29 03:01:45,Robinhood,205,Sports,NCR,2,399.13,0.04,0.12,E-Wallet,Cancelled,Cebu,24.27,No,Defective,3,264,NONE,Social Media,Tablet,8.5,WH-01,Team B,858.29
1584,2025-12-03 23:27:19,2025-09-01 02:35:44,Sherwin,896,Sports,NCR,1,66.28,0.16,0.12,E-Wallet,Completed,Makati,47.48,No,Wrong Item,2,381,NONE,Paid Search,Tablet,21.9,WH-03,Team C,62.36
1608,2025-12-22 16:43:36,2025-06-01 17:08:04,Raffy,395,Electronics,Luzon,3,291.26,0.23,0.12,Credit Card,Pending,Makati,15.49,Yes,,1,456,FLASH50,Organic,Tablet,11.5,WH-02,Team A,753.55
1642,2025-12-14 20:05:27,2025-12-29 12:56:18,Grace,513,Beauty,NCR,11,337.29,0.05,0.12,Credit Card,Completed,Makati,19.53,No,,4,343,NONE,Organic,Desktop,8.9,WH-03,Team A,3947.64
1653,2025-12-30 18:55:52,2025-12-09 04:06:51,Robinhood,797,Beauty,Mindanao,17,167.38,0.19,0.12,Cash,Completed,Davao,23.4,Yes,Wrong Item,3,359,NONE,Paid Search,Desktop,8.1,WH-01,Team C,2581.4
1662,2025-12-05 06:29:50,2025-03-14 14:54:50,Mark,851,Sports,Mindanao,9,271.44,0.21,0.12,E-Wallet,Completed,Quezon City,38.64,No,Wrong Item,4,50,SUMMER20,Organic,Mobile,26.1,WH-01,Team B,2161.53
1677,2025-12-18 00:38:16,2025-07-16 23:23:10,Sherwin,633,Beauty,NCR,19,144.18,0.17,0.12,Bank Transfer,Completed,Davao,49.6,Yes,,5,399,SUMMER20,Social Media,Mobile,17.9,WH-02,Team A,2546.56
1691,2025-12-28 18:30:54,2025-12-16 14:44:10,Imee,798,Electronics,Visayas,14,425.94,0.02,0.12,Bank Transfer,Completed,Makati,34.52,No,Defective,2,42,WELCOME10,Social Media,Tablet,42.7,WH-01,Team A,6545.16
1733,2025-12-15 22:09:55,2025-02-12 05:15:15,Risa,880,Beauty,Visayas,1,262.17,0.24,0.12,Bank Transfer,Completed,Cebu,47.62,No,Changed Mind,4,189,FLASH50,Paid Search,Desktop,15.2,WH-02,Team C,223.16
1743,2025-12-13 09:36:16,2026-01-15 14:11:30,Robinhood,929,Electronics,Luzon,12,318.85,0.02,0.12,E-Wallet,Completed,Cebu,25.57,No,Changed Mind,2,334,SUMMER20,Social Media,Tablet,45.0,WH-03,Team C,4199.64
